aX,aY,aZ,gX,gY,gZ,target
-4785,-82,8763,-28,-11,6,5
-4913,105,8550,-13,6,54,5
-4822,124,8568,1,2,48,5
-4910,143,8459,13,-3,42,5
-4942,227,8342,15,-28,26,5
-4942,227,8342,15,-28,26,5
-4850,203,8438,15,-60,10,5
-4798,133,8508,19,-81,8,5
-4837,57,8754,28,-94,13,5
-4840,285,9521,34,-70,18,5
-4403,226,9754,-45,7,86,5
-3844,96,10944,-77,199,121,5
-4845,717,8860,-183,465,169,5
-5553,276,7895,-263,493,147,5
-6397,-305,7793,-18,-156,111,5
-6397,-305,7793,-18,-156,111,5
-6068,-1814,8231,440,-294,78,5
-3962,1046,10131,419,-153,61,5
-5027,-223,8920,174,-269,150,5
-5154,326,9543,160,-230,116,5
-5012,356,9256,179,-36,66,5
-5036,223,8908,199,-17,67,5
-5058,147,8825,163,-73,72,5
-4951,173,9007,124,-111,76,5
-5012,540,9269,65,-119,80,5
-5012,540,9269,65,-119,80,5
-5134,853,9961,-5,-80,36,5
-5201,1002,9937,-97,27,-42,5
-4911,783,9349,-213,87,-122,5
-4898,356,9198,-288,108,-160,5
-4832,203,8953,-300,135,-151,5
-4655,196,9020,-310,146,-110,5
-5304,137,8475,-347,140,-65,5
-5334,-178,7855,-296,95,-73,5
-5032,-264,8075,-125,54,-81,5
-5032,-264,8075,-125,54,-81,5
-4851,-3,8353,26,25,-77,5
-4911,233,8346,39,-27,-73,5
-4983,206,8297,11,-81,-84,5
-4815,104,8306,-14,-102,-76,5
-4624,-84,8653,8,-95,-43,5
-4747,-122,8736,36,-42,-7,5
-4765,-172,8799,22,10,15,5
-4705,-193,8642,-19,38,34,5
-4741,-313,8494,-42,42,59,5
-4741,-313,8494,-42,42,94,5
-4717,-317,8427,-22,34,94,5
-4670,-233,8712,13,51,130,5
-4699,-45,9162,34,125,158,5
-4522,245,9621,-7,241,177,5
-4750,808,8861,-113,378,191,5
-5284,585,8165,-193,459,172,5
-7952,-1351,-703,3,130,188,5
-5436,-826,8350,475,-237,70,5
-4776,825,9341,582,-237,51,5
-4776,825,9341,412,-376,122,5
-5417,149,8688,412,-376,122,5
-5245,690,9653,318,-358,31,5
-5036,494,9420,220,-200,-39,5
-4957,247,9244,142,-170,-45,5
-4904,273,9375,98,-179,-24,5
-4887,116,9430,54,-164,9,5
-4905,116,9308,15,-117,36,5
-4973,160,9302,-9,-84,52,5
-4881,49,9123,-2,-38,76,5
-4881,49,9123,23,-14,108,5
-4912,75,8812,23,-14,108,5
-4965,324,8791,29,6,123,5
-5040,440,8647,14,29,118,5
-5048,538,8581,-12,29,100,5
-5108,558,8589,-35,15,76,5
-5144,759,8569,-43,-11,31,5
-5146,777,8572,-50,-44,-32,5
-5011,570,8681,-47,-69,-90,5
-4740,392,9128,-45,-64,-105,5
-4740,392,9466,-52,-6,-92,5
-5056,267,9466,-52,-6,-92,5
-5245,629,9188,-86,44,-111,5
-5063,823,8956,-179,32,-161,5
-4907,577,8602,-284,9,-215,5
-4990,10,8520,-314,-33,-222,5
-4907,-166,8346,-238,-46,-201,5
-5070,-262,8012,-113,-57,-174,5
-5766,3,7948,99,-100,-191,5
-4768,86,8361,190,-174,-244,5
-4375,68,8662,160,-234,-239,5
-4375,68,8662,160,-234,-239,5
-4546,49,8891,90,-239,-196,5
-4530,-110,8889,28,-213,-128,5
-4758,-217,8992,18,-176,-68,5
-4706,-154,9229,21,-105,-29,5
-4575,-133,9134,-10,-27,9,5
-4707,-251,8950,-31,20,44,5
-4827,-177,8801,-13,50,64,5
-4884,-90,8816,6,53,72,5
-4778,234,8744,12,47,62,5
-4778,234,8744,12,47,62,5
-4892,285,8505,6,18,36,5
-5521,250,8256,53,-7,0,5
-4911,177,8672,-8,-5,7,5
-4900,173,8568,-13,-1,4,5
-4889,40,8508,-14,-1,9,5
-4850,16,8555,2,2,17,5
-4828,-10,8534,17,6,23,5
-4871,32,8571,24,0,25,5
-4871,32,8571,24,0,25,5
-4920,74,8490,26,-16,22,5
-4908,98,8493,24,-34,12,5
-4884,102,8455,1,-52,9,5
-4898,123,8482,-12,-70,5,5
-4896,125,8577,-9,-77,1,5
-4871,75,8635,1,-74,1,5
-4834,82,8841,17,-54,3,5
-4865,61,8835,23,-12,7,5
-4850,-40,9208,32,34,7,5
-4500,253,10180,25,154,33,5
-4162,5,9256,515,-240,42,5
-4871,-136,9116,445,-306,170,5
-5070,437,9552,452,-278,127,5
-5006,757,9645,318,-173,61,5
-4947,453,9556,183,-182,15,5
-4947,453,9556,183,-182,15,5
-4840,423,9483,91,-170,0,5
-4878,429,9446,37,-135,18,5
-5213,993,9360,-10,-99,-6,5
-5298,1201,9205,-91,-98,-97,5
-5113,939,8956,-165,-129,-198,5
-4467,498,9006,-188,-150,-249,5
-4308,-58,9999,-158,-47,-198,5
-4447,-160,9920,-161,152,-110,5
-4810,83,9571,-207,282,-33,5
-4810,83,9571,-207,282,-33,5
-5601,723,9248,-353,291,-34,5
-5040,238,8780,-442,214,-124,5
-4497,-287,8371,-412,163,-156,5
-4772,-677,7825,-251,163,-138,5
-5057,-464,7679,-65,121,-114,5
-4792,-270,8053,3,10,-83,5
-4648,-147,8409,-9,-93,-32,5
-4723,-136,8465,-9,-117,15,5
-4695,37,8215,25,-88,45,5
-4695,37,8215,25,-88,45,5
-4825,114,8443,61,-9,55,5
-4800,80,8670,43,15,48,5
-4695,-15,8639,-21,14,42,5
-4711,-250,8518,-62,9,43,5
-4712,-206,8720,-32,28,48,5
-4606,-62,9186,21,93,59,5
-4515,181,9449,15,186,69,5
-3984,-74,10158,-79,307,110,5
-4490,130,9199,-173,510,186,5
-4490,130,9199,-173,552,268,5
-5062,238,8270,-270,552,268,5
-7299,247,7293,-74,-56,220,5
-5450,-800,7942,271,-249,43,5
-4805,594,9171,210,-251,-58,5
-5136,-156,8815,96,-373,-18,5
-5053,-3,9200,125,-259,-45,5
-4918,-69,9116,166,-112,-32,5
-4959,-172,9125,203,-92,11,5
-4910,-209,9239,174,-88,54,5
-4910,-209,9239,113,-81,103,5
-4894,-144,9359,113,-81,103,5
-4995,98,9285,54,-60,125,5
-5018,235,9189,37,-45,123,5
-5024,259,9008,58,-20,106,5
-5057,267,8786,84,3,90,5
-5139,349,8621,93,12,70,5
-5151,502,8520,79,-10,42,5
-5261,806,8537,33,-64,0,5
-5054,728,8545,-48,-111,-71,5
-5054,728,8545,-104,-120,-118,5
-4817,354,8817,-104,-120,-118,5
-4750,93,9359,-111,-60,-114,5
-4810,-15,9519,-92,30,-87,5
-5234,252,9427,-93,94,-68,5
-4817,392,9135,-178,138,-81,5
-4820,-181,8361,-251,121,-83,5
-5359,-302,7822,-194,35,-91,5
-4857,-552,7989,-58,-64,-93,5
-4772,-203,8274,56,-152,-61,5
-5264,51,8499,167,-171,-78,5
-5264,51,8499,167,-171,-78,5
-4521,147,8711,163,-169,-64,5
-4789,227,8767,147,-120,-40,5
-4899,216,8743,123,-76,-26,5
-4835,256,8764,77,-59,-27,5
-4770,154,8824,5,-34,-29,5
-4810,0,8746,-33,-7,-19,5
-4929,-124,8779,-20,15,-12,5
-4834,-119,8786,14,33,-1,5
-4766,-107,8726,39,41,15,5
-4766,-107,8726,39,41,15,5
-4864,-177,8605,48,43,37,5
-4912,-59,8549,56,31,59,5
-4963,-11,8571,54,4,62,5
-4945,33,8604,36,-9,57,5
-4913,-61,8500,24,-6,43,5
-4942,-66,8419,36,-10,36,5
-4890,123,8537,75,-23,34,5
-5045,270,8782,78,-42,29,5
-4998,131,8774,45,-41,21,5
-4998,131,8774,45,-41,21,5
-4968,35,8970,-36,22,40,5
-4802,-471,9293,-40,88,62,5
-4021,-563,9970,-3,271,141,5
-4625,129,8906,-58,461,266,5
-4579,-184,8658,-199,491,374,5
-5510,-98,8210,-186,449,401,5
-6946,-1715,1326,240,549,350,5
-6946,-1715,1326,240,549,350,5
-7092,-887,7104,386,-73,273,5
-4353,1909,9497,429,-291,111,5
-5267,413,8965,178,-338,89,5
-5538,524,8977,152,-329,28,5
-5172,740,9343,188,-175,-47,5
-5103,478,8827,176,-116,-58,5
-5179,388,8890,102,-156,-54,5
-4819,186,9162,36,-178,-43,5
-4920,92,9725,-6,-106,-11,5
-4920,92,9725,-6,20,14,5
-5017,131,9695,-48,20,14,5
-5167,297,9400,-78,109,21,5
-5304,648,8994,-117,120,-15,5
-5265,592,8995,-182,81,-81,5
-5191,483,8994,-251,56,-153,5
-4317,-262,9010,-334,109,-189,5
-5015,-55,8441,-368,149,-125,5
-5773,-53,7216,-302,92,-94,5
-5129,-278,7154,-120,-73,-84,5
-5129,-278,7154,77,-204,-44,5
-4883,-165,7904,77,-204,-44,5
-5161,-43,8626,186,-239,-31,5
-5161,382,9048,199,-219,-50,5
-4881,235,9071,108,-195,-75,5
-4679,63,8825,22,-89,-75,5
-4807,-80,8413,-34,-22,-42,5
-4922,-66,8422,-56,-31,-12,5
-4871,-128,8439,-59,-45,14,5
-4930,-129,8449,-43,-37,32,5
-4930,-129,8449,-10,-25,36,5
-4991,-181,8388,-10,-25,36,5
-4992,-305,8365,24,-15,39,5
-4772,-381,8647,73,-12,62,5
-4722,68,8962,87,21,81,5
-4834,251,9288,37,86,104,5
-4668,28,10024,-8,210,119,5
-4768,1411,4880,-85,418,127,5
-4959,23,8532,114,-106,9,5
-4162,-259,7737,594,-53,1,5
-5335,-13,8855,546,-102,119,5
-5335,-13,8855,546,-102,119,5
-5221,309,9303,505,-204,125,5
-5577,710,9327,416,-135,42,5
-5071,466,9220,277,-82,-18,5
-5045,452,9002,192,-103,-34,5
-4961,229,8863,135,-138,-6,5
-5017,354,9044,105,-135,18,5
-5199,665,9062,68,-117,7,5
-5088,753,8983,15,-106,-37,5
-4835,480,8831,-21,-101,-70,5
-4835,480,8831,-21,-101,-70,5
-4813,223,8824,-31,-108,-62,5
-4753,106,8971,-22,-94,-18,5
-4691,266,9042,-34,-66,29,5
-4944,440,8830,-84,-50,61,5
-5078,519,8587,-119,-55,53,5
-5004,382,8507,-125,-86,28,5
-5100,495,8967,-97,-93,2,5
-5146,674,9266,-95,-32,-50,5
-5084,686,9226,-136,40,-112,5
-5084,686,9226,-136,40,-112,5
-5221,738,8994,-206,55,-164,5
-4959,520,8884,-284,49,-210,5
-4837,-84,8365,-338,23,-205,5
-4861,-643,7641,-278,-28,-155,5
-5060,-562,7934,-94,-94,-97,5
-4919,-149,8614,56,-147,-57,5
-4887,-14,9030,66,-172,-37,5
-4719,-28,8939,16,-153,-25,5
-5161,-563,8135,83,-68,-39,5
-5161,-563,8135,83,-68,-39,5
-4750,266,8606,199,-27,-58,5
-4252,171,9286,154,-40,-3,5
-4776,303,8939,30,-34,34,5
-5090,184,8677,-43,-47,30,5
-5069,107,8506,-34,-45,1,5
-4867,17,8579,11,-36,-10,5
-5097,66,8239,21,-73,-22,5
-4846,2,8706,26,-122,-26,5
-4755,-4,8737,17,-116,-18,5
-4755,-4,8737,17,-116,-18,5
-4868,-16,8794,22,-80,-5,5
-4835,-21,8778,26,-34,8,5
-4701,72,8773,16,-16,21,5
-4790,27,8801,0,-28,38,5
-4856,-4,8840,-1,-26,48,5
-4894,26,8706,15,-1,55,5
-4899,210,8579,26,3,57,5
-4987,312,8737,10,-64,14,5
-4987,312,8737,10,-64,14,5
-5172,264,8371,-15,-81,-15,5
-4798,132,8773,-7,-89,-26,5
-5274,-482,8154,78,-45,-48,5
-4610,234,8892,129,-71,-70,5
-4409,108,9278,98,-94,-29,5
-4703,90,9113,58,-59,25,5
-4707,-44,8658,-26,-3,20,5
-4768,49,8561,-12,-4,34,5
-4840,183,8599,-3,-23,40,5
-4843,228,8578,-7,-34,32,5
-4822,208,8459,-6,-34,19,5
-4837,129,8470,3,-37,8,5
-4796,63,8426,10,-50,3,5
-4779,-28,8423,20,-73,7,5
-4740,-74,8494,36,-90,18,5
-4740,-74,8494,36,-90,39,5
-4698,-28,8587,61,-90,39,5
-4719,58,8677,85,-73,56,5
-4748,-37,9077,111,-45,71,5
-4376,228,9641,106,31,85,5
-3694,65,10120,-3,125,167,5
-4145,-275,2105,-102,323,263,5
-5901,-429,8833,128,-67,202,5
-4108,1211,10189,606,-216,136,5
-4532,731,9363,342,-215,141,5
-4532,731,9363,147,-332,92,5
-5443,592,9466,147,-332,92,5
-4980,1046,9668,102,-273,-65,5
-4590,429,9256,84,-184,-122,5
-4822,381,9296,91,-156,-105,5
-4691,174,9212,80,-152,-89,5
-4756,-23,9404,53,-134,-58,5
-4593,299,9753,16,-80,-32,5
-4573,171,9913,-32,13,-9,5
-4610,338,9866,-80,94,18,5
-4610,338,9866,-151,137,25,5
-4731,285,9868,-151,137,25,5
-4851,419,9452,-221,156,7,5
-4910,551,9074,-279,149,-31,5
-4358,214,8895,-324,143,-58,5
-4442,-8,8178,-305,186,-34,5
-5644,-82,7166,-195,173,-3,5
-5205,-130,7097,-8,5,-4,5
-4563,131,8366,164,-140,0,5
-4676,468,8962,171,-160,26,5
-4951,502,8563,78,-166,21,5
-4951,502,8563,78,-166,21,5
-4737,398,8873,48,-68,-14,5
-4602,206,8754,19,16,-28,5
-4610,5,8847,-20,31,-14,5
-4503,-3,9014,-58,23,6,5
-4490,-75,9079,-107,34,30,5
-4682,-129,8752,-132,65,45,5
-4701,-171,8489,-109,70,54,5
-4262,-108,9000,-28,133,94,5
-4631,106,9198,-25,199,124,5
-4631,106,9198,-25,199,124,5
-4362,159,9614,-75,300,152,5
-4637,513,8930,-164,449,181,5
-5124,455,8063,-232,495,186,5
-6062,459,9896,147,-295,197,5
-6256,-1451,7373,669,-340,109,5
-4380,1402,9850,533,-254,30,5
-5376,693,9330,277,-447,24,5
-5420,880,9906,163,-401,-129,5
-4727,466,9712,103,-219,-229,5
-4727,466,9712,103,-219,-229,5
-4631,99,9230,108,-152,-199,5
-4503,-52,9364,103,-149,-134,5
-4540,-107,9454,70,-138,-54,5
-4608,-46,9397,18,-104,2,5
-4716,9,9385,-16,-67,40,5
-4706,80,9243,-4,-23,79,5
-4636,216,8971,23,3,108,5
-4856,319,8918,25,6,124,5
-4977,521,8845,11,5,109,5
-4977,521,8845,11,5,109,5
-4890,540,8876,-26,-6,79,5
-4886,477,8845,-67,-25,53,5
-4926,480,8864,-75,-25,28,5
-4880,409,8892,-58,-13,3,5
-4886,452,8944,-40,6,-15,5
-4878,503,8865,-47,27,-37,5
-4764,463,8870,-82,31,-58,5
-4639,270,9146,-130,41,-64,5
-4703,68,9389,-159,102,-50,5
-4703,68,9389,-159,102,-50,5
-4803,406,9297,-255,183,-36,5
-5136,3,8280,-331,181,-41,5
-4795,-382,8237,-253,108,-44,5
-4498,-419,8325,-76,62,-12,5
-4839,-58,8433,47,14,20,5
-5040,270,8568,48,-39,11,5
-5045,77,8307,17,-70,-25,5
-5065,191,8563,70,-53,-90,5
-4377,95,8711,68,-39,-63,5
-4377,95,8711,68,-39,-22,5
-4855,95,8565,48,-28,-22,5
-4838,53,8908,25,-32,-4,5
-4717,-61,9142,-14,-24,17,5
-4755,-75,8801,-39,-3,40,5
-4575,44,8792,-35,33,57,5
-4731,287,8572,-25,43,71,5
-4942,172,8477,-23,-1,61,5
-4869,138,8702,-12,-30,42,5
-4784,65,8648,0,-18,35,5
-4784,65,8648,15,-4,36,5
-4895,136,8352,15,-4,36,5
-5075,368,8189,33,-37,16,5
-4979,455,8532,28,-98,-21,5
-4752,270,9768,-80,-33,-28,5
-4888,247,9393,-144,27,0,5
-4850,277,9182,-161,56,10,5
-4850,277,9182,-161,56,10,5
-4916,570,9111,-163,55,8,5
-5107,669,9248,-179,72,-27,5
-4488,873,9826,-227,108,-80,5
-4895,390,9109,-373,204,-95,5
-5668,-82,7491,-401,189,-121,5
-5077,-394,7446,-211,57,-140,5
-4488,-352,8221,26,-48,-92,5
-4747,-40,8646,138,-111,-6,5
-5094,336,9101,142,-113,18,5
-5094,336,9101,86,-92,-9,5
-4978,431,8890,86,-92,-9,5
-4719,343,8853,24,21,-32,5
-4779,123,8423,-36,73,-23,5
-4833,-68,8370,-65,77,-14,5
-4664,-38,8439,-62,62,7,5
-4681,-62,8306,-67,42,27,5
-4785,-275,8392,-37,34,43,5
-4671,-80,8684,25,75,59,5
-4616,222,9187,37,153,76,5
-4616,222,9187,37,153,76,5
-4539,443,9373,-29,272,75,5
-4448,482,8827,-113,450,99,5
-5041,-1549,-2483,-158,498,101,5
-4954,-100,7781,308,-172,26,5
-3877,739,9882,727,-345,56,5
-5162,-53,8725,437,-390,137,5
-5294,419,9627,269,-536,85,5
-5176,600,9669,215,-370,-14,5
-5016,677,9572,165,-208,-76,5
-5016,677,9572,165,-208,-76,5
-5041,503,9323,146,-178,-126,5
-4595,66,9335,108,-189,-133,5
-4514,-59,9312,54,-169,-81,5
-4754,-112,9359,10,-134,-21,5
-4778,-89,9260,-3,-104,29,5
-4650,206,9089,-6,-77,76,5
-4957,474,9020,-28,-61,97,5
-5046,588,9017,-68,-40,70,5
-4861,507,9215,-122,-13,32,5
-4861,507,9215,-122,-13,21,5
-4906,443,9286,-177,23,21,5
-5044,579,9150,-215,50,7,5
-5320,885,9046,-235,33,-42,5
-5300,886,8988,-261,11,-127,5
-5169,594,8909,-286,7,-209,5
-4522,356,8810,-307,23,-236,5
-4852,-387,8092,-283,46,-193,5
-4857,-606,7988,-140,9,-115,5
-4765,-308,8551,18,-29,-42,5
-4602,-22,9012,48,-44,17,5
-4602,-22,9012,48,-44,17,5
-4823,82,8897,30,-19,41,5
-4948,120,8774,41,31,28,5
-5024,16,8658,65,62,4,5
-4725,-214,8538,110,75,-12,5
-4704,87,8744,141,65,-15,5
-4749,372,8642,111,39,-1,5
-5022,110,8534,64,-31,-34,5
-4716,118,8757,67,-73,-58,5
-4716,118,8757,50,-59,-40,5
-4621,-52,8752,50,-59,-40,5
-4648,-38,8874,35,-31,-6,5
-4789,-70,8797,18,0,27,5
-4825,-226,8705,9,10,56,5
-4922,-559,8385,58,32,70,5
-4822,139,8634,119,54,67,5
-4478,-57,8979,82,-9,66,5
-4699,218,9035,54,-37,80,5
-4914,38,9014,27,-30,76,5
-4914,38,8733,17,-31,63,5
-4867,75,8733,17,-31,63,5
-4736,125,8821,1,20,58,5
-4843,171,8551,-14,40,68,5
-4917,234,8433,-19,13,68,5
-4867,279,8666,-7,-9,70,5
-4997,336,8738,4,3,63,5
-4876,339,8739,5,29,50,5
-4819,324,8691,0,48,41,5
-4849,246,8606,-1,51,43,5
-4865,163,8544,0,39,50,5
-4865,163,8544,0,39,50,5
-4809,227,8548,0,33,61,5
-4865,301,8441,-8,24,70,5
-4992,263,8293,-7,-3,63,5
-4923,254,8313,8,-28,51,5
-4985,308,8489,28,-45,43,5
-5057,312,8590,36,-46,31,5
-5030,329,8720,42,-50,13,5
-5040,340,9091,44,-44,-1,5
-5036,242,9298,36,-16,-13,5
-5036,242,9298,36,-16,-13,5
-4894,236,9406,12,13,-18,5
-4932,291,9342,-22,43,-10,5
-5016,265,9037,-53,42,-2,5
-5051,239,9001,-65,20,4,5
-5059,314,8870,-64,15,8,5
-5139,468,8663,-54,17,-1,5
-5158,564,8480,-51,2,-27,5
-5089,442,8438,-43,-26,-61,5
-5027,285,8538,-23,-36,-81,5
-5111,142,8379,84,-127,5,5
-4967,272,8449,76,-126,-14,5
-4740,198,8647,64,-84,-21,5
-4820,215,8636,48,-25,-14,5
-4820,215,8636,48,-25,-14,5
-4954,110,8566,17,-4,-13,5
-4868,49,8688,-23,-1,-10,5
-4738,-56,8596,-56,0,0,5
-4758,-165,8529,-61,6,23,5
-4850,-222,8650,-24,37,52,5
-4808,-234,8801,11,91,68,5
-4800,66,9145,0,166,81,5
-4655,357,8983,-86,273,87,5
-5016,620,8245,-160,347,87,5
-5016,620,8245,-160,347,31,5
-6147,166,8907,120,-278,31,5
-5091,-393,8717,657,-418,-58,5
-4344,530,9005,558,-325,-18,5
-5432,301,9123,436,-409,36,5
-5361,708,9694,335,-338,-69,5
-5034,507,9687,180,-239,-118,5
-5251,524,9382,68,-210,-139,5
-5039,307,9236,-15,-201,-167,5
-4870,-35,9287,-61,-194,-170,5
-4870,-35,9287,-50,-142,-142,5
-4548,-238,9242,-50,-142,-142,5
-4669,-515,9239,-18,-69,-75,5
-4664,-453,9058,35,-15,9,5
-4746,-269,8926,68,8,76,5
-4859,-29,8816,76,27,112,5
-4817,172,8675,39,29,130,5
-4978,311,8719,-18,-13,130,5
-5054,546,9002,-84,-36,94,5
-4826,446,9463,-150,-11,48,5
-4826,446,9463,-200,64,21,5
-5132,417,9468,-200,64,21,5
-5261,945,9043,-263,106,-31,5
-5015,990,8852,-357,87,-108,5
-4900,145,8295,-407,42,-147,5
-5002,-602,7727,-279,4,-135,5
-4938,-534,8126,-31,-28,-91,5
-4893,-144,8614,97,-54,-44,5
-4939,232,8925,93,-78,-23,5
-5041,208,8876,47,-65,-26,5
-5041,208,8592,69,-10,-47,5
-4901,-126,8592,69,-10,-47,5
-4938,53,8758,158,40,-64,5
-4429,110,8764,163,54,-35,5
-4767,61,8660,116,23,-7,5
-4912,99,8801,74,-4,-3,5
-4874,15,8774,39,-21,-9,5
-4829,84,8683,25,-30,-6,5
-4960,123,8472,25,-25,6,5
-5000,-16,8439,23,-51,-9,5
-4654,59,8763,28,-53,3,5
-4654,59,8763,28,-53,3,5
-4728,-215,8688,9,-18,45,5
-4881,-181,8573,37,7,76,5
-4846,44,8646,64,0,80,5
-4832,129,8758,53,-17,71,5
-4943,130,8854,28,-33,52,5
-4888,43,8860,7,-28,36,5
-4904,55,8778,-4,-9,40,5
-4989,106,8760,-7,6,50,5
-4901,102,8581,-7,2,61,5
-4901,102,8581,-7,2,61,5
-4926,257,8702,0,-7,70,5
-5004,169,8800,17,-1,77,5
-4993,306,8817,34,17,72,5
-4905,421,8760,15,29,58,5
-5072,397,8571,-6,19,40,5
-5127,288,8501,0,-3,10,5
-5053,248,8549,23,-26,-17,5
-5052,203,8517,21,-54,-43,5
-4738,102,8715,23,-59,-37,5
-4738,102,8715,23,-59,-37,5
-4919,-37,8712,20,-41,-14,5
-4912,26,8703,23,-34,0,5
-4822,70,8873,14,-26,16,5
-4862,7,8831,3,-7,35,5
-4918,-7,8883,1,1,47,5
-4869,66,8895,-4,6,58,5
-4878,96,8827,-3,19,65,5
-4966,202,8598,1,32,69,5
-5046,392,8358,12,17,53,5
-5046,392,8358,12,17,53,5
-5163,541,8407,16,-20,10,5
-5050,393,8492,5,-51,-31,5
-4888,253,8565,-4,-69,-56,5
-4884,206,8626,-4,-73,-60,5
-4855,128,8746,4,-73,-54,5
-4785,88,8866,6,-67,-36,5
-4880,0,8840,-11,-40,-13,5
-4864,-62,8803,-18,-7,8,5
-4849,-9,8752,-20,14,26,5
-4849,-9,8752,-20,14,26,5
-4914,17,8689,-21,16,39,5
-5030,116,8592,-15,1,35,5
-4949,101,8651,0,-21,28,5
-4984,143,8667,11,-28,20,5
-5050,202,8565,20,-29,3,5
-4997,254,8636,17,-45,-17,5
-4938,166,8701,0,-59,-28,5
-4901,40,8647,-9,-50,-29,5
-4880,-45,8656,-1,3,-27,5
-4794,-84,8734,-45,-18,-28,5
-4742,-123,8623,-94,-29,-13,5
-4790,-209,8482,-99,-34,10,5
-4813,-100,8465,-56,-27,29,5
-4893,13,8468,-8,-27,43,5
-4910,50,8464,11,-31,37,5
-4834,-3,8462,11,-37,27,5
-4819,52,8537,23,-28,32,5
-5028,-114,8467,32,-24,20,5
-5028,-114,8467,32,-24,20,5
-4733,-1,8646,42,-30,14,5
-4645,7,8810,23,-12,26,5
-4656,-70,9128,20,31,51,5
-4248,179,9917,61,186,103,5
-5127,527,8977,12,345,109,5
-5448,528,8342,-37,405,58,5
-5702,-96,5687,200,-119,35,5
-6206,-1573,8617,530,-315,26,5
-3938,836,9851,460,-213,3,5
-3938,836,9851,460,-213,3,5
-5168,-185,9065,178,-302,95,5
-5224,327,9466,138,-266,64,5
-4800,497,9506,138,-86,20,5
-5073,287,9081,136,-59,17,5
-5045,171,9062,94,-98,2,5
-4771,50,9139,37,-125,0,5
-4761,71,9546,-19,-107,23,5
-4928,250,9790,-69,-33,34,5
-4886,380,9760,-98,67,20,5
-4886,380,9760,-98,124,-14,5
-5142,620,9166,-160,124,-14,5
-4984,374,8956,-227,126,-62,5
-4577,484,9190,-280,130,-73,5
-4656,-144,8636,-367,141,-36,5
-5289,-342,7820,-335,106,-2,5
-5291,-355,7963,-141,50,-18,5
-4765,-132,8384,22,12,-32,5
-4728,120,8474,32,-53,-10,5
-4999,135,8571,-1,-105,1,5
-4999,135,8571,7,-91,0,5
-4925,154,8639,7,-91,0,5
-4773,174,8621,16,-36,2,5
-4853,179,8608,4,38,10,5
-4892,29,8531,-21,73,14,5
-4768,47,8256,-59,48,11,5
-4874,-202,8128,-69,2,17,5
-4858,-267,8252,-21,-25,18,5
-4816,-284,8453,37,-23,29,5
-4762,-241,8693,65,-16,43,5
-4752,-240,9075,56,14,62,5
-4752,-240,9075,56,14,62,5
-4651,-92,9201,22,84,80,5
-4648,235,9152,-56,166,105,5
-4624,118,9172,-99,285,143,5
-5541,-2403,-7825,-69,346,171,5
-5736,-1052,7478,395,-121,125,5
-3607,1098,9982,670,-240,196,5
-5608,265,9089,463,-288,275,5
-5206,652,9769,334,-309,181,5
-5206,652,9554,246,-171,69,5
-5332,836,9554,246,-171,69,5
-5082,538,9281,167,-90,2,5
-4953,601,9083,152,-92,-20,5
-4978,394,9026,116,-127,-15,5
-4918,463,9097,69,-139,-18,5
-4777,466,9121,17,-138,-32,5
-5089,299,9147,4,-97,-31,5
-4821,196,8991,26,-64,-25,5
-4575,217,8970,45,-30,3,5
-4776,305,8842,24,0,59,5
-4776,305,8842,24,0,59,5
-4974,482,8788,-15,-16,79,5
-5087,656,8798,-73,-58,59,5
-5056,701,8888,-124,-90,15,5
-4986,664,9286,-142,-62,-40,5
-4931,638,9535,-149,25,-87,5
-5277,849,9058,-188,103,-124,5
-4929,897,8953,-268,93,-177,5
-4701,236,8702,-323,72,-188,5
-4884,-186,8203,-291,63,-154,5
-4884,-186,8203,-291,28,-130,5
-5069,-449,7808,-165,28,-130,5
-4963,-142,8266,-31,-42,-117,5
-4910,35,8524,15,-107,-103,5
-4959,8,8574,52,-146,-112,5
-4949,-13,8628,103,-141,-116,5
-4711,-9,8965,129,-103,-114,5
-4514,-57,9236,87,-58,-78,5
-4622,-162,9142,9,-6,-26,5
-4679,-88,8720,-42,28,15,5
-4679,-88,8720,-42,28,15,5
-4798,-157,8584,-49,37,34,5
-4780,-156,8598,-27,41,47,5
-4795,-100,8496,0,30,58,5
-4914,43,8384,25,0,59,5
-5009,147,8507,48,-27,40,5
-4924,173,8610,58,-36,16,5
-4846,168,8705,55,-36,6,5
-4932,212,8689,32,-15,1,5
-4913,81,8601,7,-20,-1,5
-4913,81,8601,7,-20,-1,5
-4779,129,8842,-9,-32,1,5
-4828,2,8738,-21,-28,15,5
-4456,-136,9166,-97,260,200,5
-5175,123,8547,-161,323,246,5
-5395,59,8297,-151,300,228,5
-5395,59,8297,-151,300,228,5
-5138,153,8299,-75,267,197,5
-5203,106,8383,-10,254,158,5
-6209,-293,7097,267,-151,114,5
-5483,-530,8839,524,-263,89,5
-4470,559,9067,396,-206,74,5
-4999,82,9184,251,-242,122,5
-5288,69,9049,252,-152,112,5
-4935,350,9203,254,-29,103,5
-5118,264,8950,199,-31,107,5
-5118,264,8950,199,-69,104,5
-5052,167,8878,125,-69,104,5
-4962,148,8912,72,-78,101,5
-5126,312,8970,43,-83,102,5
-5053,500,9771,20,-37,79,5
-5375,798,9669,-39,75,25,5
-5316,739,9157,-141,138,-50,5
-5164,565,8800,-229,141,-111,5
