aX,aY,aZ,gX,gY,gZ,target
-3905,284,8413,-53,-155,-1872,3
-3641,-93,8666,-25,-221,-1869,3
-3388,-234,8994,-39,-273,-1812,3
-3439,-413,9238,-50,-252,-1742,3
-3607,-305,9317,-51,-192,-1674,3
-3940,-78,9153,-53,-170,-1642,3
-3895,-27,9346,-87,-195,-1648,3
-3777,-43,9422,-140,-190,-1669,3
-3830,2,9366,-167,-166,-1687,3
-3830,2,9366,-167,-166,-1687,3
-3962,135,9202,-153,-135,-1727,3
-3805,-61,9127,-127,-108,-1778,3
-3505,-388,9087,-119,-91,-1809,3
-3638,-703,8659,-129,-114,-1781,3
-3638,-783,8719,-135,-167,-1784,3
-3420,-2082,9247,17,-10,-3,3
-3432,-2126,9294,19,-9,6,3
-3428,-2164,9316,18,-13,21,3
-3431,-2122,9323,21,-7,37,3
-3475,-2061,9333,25,1,50,3
-3481,-2035,9346,23,0,54,3
-3460,-2015,9412,7,-3,55,3
-3436,-2110,9345,-14,-3,55,3
-3421,-2170,9297,-29,2,71,3
-3421,-2170,9297,-29,2,71,3
-3442,-2179,9260,-29,12,86,3
-3370,-2199,9174,-17,25,105,3
-3438,-2109,9183,0,26,127,3
-3450,-2066,9115,8,25,146,3
-3492,-1994,9102,0,20,159,3
-3452,-2036,9086,-19,10,172,3
-3448,-2135,9026,-29,8,183,3
-3353,-2340,8992,-24,6,216,3
-3221,-2760,9061,-3,0,278,3
-3221,-2760,9061,-3,0,278,3
-2962,-3416,9178,29,10,390,3
-2663,-4120,9280,67,37,588,3
-2106,-5340,9263,110,67,890,3
-1737,-6652,9387,187,96,1327,3
-1221,-7395,9445,272,139,1904,3
-1166,-7010,9294,345,158,2544,3
-1086,-6180,9049,354,113,3071,3
-1027,-5517,9324,279,-23,3521,3
-917,-4884,9716,206,-136,3916,3
-917,-4884,9716,206,-136,3916,3
-1276,-4323,9797,225,-145,4247,3
-495,-4149,9845,321,-29,4519,3
-46,-3833,9154,467,70,4864,3
222,-3339,8889,572,76,5229,3
753,-2731,8846,593,23,5570,3
702,-1618,8703,539,-34,5893,3
544,-266,9255,419,-120,6106,3
-235,993,9309,364,-158,6188,3
-1079,2651,9674,386,-126,6101,3
-1079,2651,9674,386,-126,6101,3
-1488,4321,9523,382,-29,5858,3
-2970,5887,9485,343,23,5467,3
-2700,6375,9750,282,28,4961,3
-2731,6993,9875,254,122,4544,3
-3006,7853,9245,241,291,4153,3
-3859,8421,8845,194,383,3693,3
-3719,8906,8263,145,401,3188,3
-3810,8787,8009,69,363,2690,3
-3879,8536,7643,48,302,2221,3
-3879,8536,7643,123,246,1772,3
-3540,8190,7429,123,246,1772,3
-3361,7781,7523,237,215,1369,3
-3272,7355,7673,298,152,1022,3
-3201,7063,8018,272,67,706,3
-3366,6882,8184,196,-1,420,3
-3497,6830,8242,92,-81,142,3
-3609,6713,8656,23,-158,-153,3
-3574,6491,8829,1,-163,-454,3
-3664,6145,8519,21,-166,-736,3
-3664,6145,8519,51,-222,-990,3
-3385,6001,8721,51,-222,-990,3
-3166,5722,9107,54,-270,-1216,3
-3412,5247,9169,52,-265,-1415,3
-3341,4855,9503,79,-251,-1600,3
-3267,4374,9810,96,-204,-1755,3
-3211,3973,10051,116,-134,-1871,3
-3154,3665,10235,113,-49,-1963,3
-2999,3101,10212,84,37,-2025,3
-2883,2654,10244,53,111,-2047,3
-2883,2654,10244,7,178,-2032,3
-2999,2319,10181,7,178,-2032,3
-3241,2293,9926,-51,227,-2006,3
-3385,2160,9571,-109,235,-1994,3
-3437,1982,9500,-146,213,-1986,3
-3528,1964,9385,-150,228,-1975,3
-3646,2135,9075,-128,271,-1979,3
-3566,2032,8796,-138,285,-2009,3
-3445,1694,8678,-177,270,-2028,3
-3369,1262,8506,-224,232,-2011,3
-3201,1195,8478,-271,179,-1960,3
-3201,1195,8478,-271,179,-1960,3
-3552,1025,8193,-322,133,-1901,3
-3548,955,8159,-345,78,-1853,3
-3574,732,8292,-328,34,-1806,3
-3570,763,8492,-285,24,-1757,3
-4151,795,8492,-225,43,-1723,3
-4256,1165,8382,-157,73,-1733,3
-4322,1155,8288,-138,48,-1798,3
-4155,999,8371,-145,-5,-1865,3
-4011,741,8403,-182,-75,-1914,3
-4011,741,8403,-182,-75,-1914,3
-3784,440,8423,-232,-154,-1924,3
-3659,78,8693,-256,-199,-1900,3
-3605,-122,8725,-258,-193,-1846,3
-3742,-205,8708,-257,-189,-1783,3
-3942,-327,8675,-244,-208,-1729,3
-3652,-394,8734,-243,-237,-1685,3
-3943,-386,8894,-167,-232,-1641,3
-3961,-238,8821,-80,-193,-1622,3
-4059,-431,8969,-21,-172,-1640,3
-4059,-431,8969,-21,-172,-1640,3
-3923,-434,9115,0,-173,-1657,3
-3829,-673,9352,-20,-143,-1660,3
-3834,-812,9316,-56,-108,-1647,3
-3512,-2158,9156,15,-20,14,3
-3540,-2120,9237,26,-19,35,3
-3540,-2120,9237,26,-19,35,3
-3555,-2055,9260,31,-12,50,3
-3597,-2013,9238,21,-8,57,3
-3604,-2033,9215,9,-9,60,3
-3583,-2136,9231,-4,-10,65,3
-3516,-2218,9200,-10,-10,73,3
-3497,-2262,9162,-7,0,85,3
-3511,-2292,9087,1,6,104,3
-3506,-2373,9023,3,-1,120,3
-3457,-2367,9031,-4,-21,147,3
-3457,-2367,9031,-4,-21,147,3
-3440,-2422,8982,-19,-32,182,3
-3359,-2456,9007,-31,-38,229,3
-3367,-2544,9066,-30,-43,289,3
-3372,-2647,9113,-15,-54,365,3
-3314,-2944,9062,-6,-63,458,3
-3044,-3847,9067,36,-69,591,3
-2596,-4307,9105,87,-62,822,3
-2386,-4637,9073,118,-56,1119,3
-2383,-4828,9293,119,-80,1436,3
-2383,-4828,9293,119,-80,1436,3
-2268,-4810,9439,84,-113,1768,3
-2254,-4821,9309,54,-138,2084,3
-1806,-4867,9110,39,-186,2410,3
-1652,-5099,9083,84,-210,2784,3
-1208,-4996,9008,200,-199,3150,3
-510,-4555,9237,339,-183,3538,3
-2239,-4138,8707,463,-161,3931,3
-1373,-3420,9396,612,-175,4170,3
-163,-3028,10194,653,-127,4415,3
250,-2786,9838,624,-15,4762,3
-262,924,9001,214,-259,5670,3
-1725,2172,9934,288,-296,5621,3
-1978,3339,10521,368,-204,5407,3
-2117,4418,10344,404,-20,5108,3
-2614,5272,9692,338,111,4793,3
-2614,5272,9692,338,111,4462,3
-2416,5430,9037,237,162,4462,3
-2920,5991,8634,192,152,4139,3
-3694,7062,8609,192,106,3754,3
-4207,7971,8520,211,72,3281,3
-4334,8853,8590,243,87,2741,3
-4313,9196,8597,258,144,2176,3
-4147,9052,8415,222,208,1634,3
-4043,8538,8304,194,252,1106,3
-3655,7420,8184,161,268,673,3
-3655,7420,8184,162,254,311,3
-3549,6403,8288,162,254,311,3
-3226,5770,8347,187,257,38,3
-3409,5660,8073,182,238,-188,3
-3448,5349,8322,119,115,-427,3
-3321,4841,8475,40,-10,-617,3
-3257,4670,8904,31,-84,-786,3
-3378,4657,9052,67,-92,-934,3
-3333,4703,9105,92,-80,-1089,3
-3517,3787,9323,62,26,-1157,3
-3517,3787,9323,89,59,-1272,3
-4593,4107,9086,89,59,-1272,3
-3148,3643,9804,128,78,-1464,3
-3217,3098,9881,159,164,-1546,3
-3352,3123,9422,158,235,-1572,3
-3433,2679,9244,119,199,-1618,3
-3217,2403,9251,48,122,-1614,3
-3241,2405,8998,-9,55,-1585,3
-3467,2042,9275,-30,10,-1575,3
-3452,2011,9371,-6,2,-1555,3
-3452,2011,9432,18,12,-1542,3
-3665,2106,9432,18,12,-1542,3
-3754,2310,9353,22,29,-1556,3
-4000,2639,9274,-1,38,-1596,3
-3962,2925,8982,-64,26,-1680,3
-3863,2740,8792,-160,0,-1783,3
-3862,2433,8933,-209,-10,-1871,3
-3540,2122,8683,-205,25,-1937,3
-3432,1613,8656,-184,48,-1976,3
-3383,1313,8754,-135,49,-1976,3
-3672,1430,8691,-105,45,-1951,3
-3672,1430,8691,-105,45,-1951,3
-3769,1453,8633,-82,36,-1956,3
-3631,1350,8500,-83,10,-1981,3
-3535,917,8519,-105,-47,-1989,3
-3431,631,8450,-100,-101,-1960,3
-3354,303,8444,-96,-147,-1924,3
-3395,-14,8707,-93,-183,-1877,3
-3542,-239,8943,-113,-195,-1791,3
-4090,-71,8991,-109,-238,-1742,3
-3215,-26,9656,-138,-244,-1706,3
-3215,-26,9656,-138,-244,-1706,3
-3525,-193,9487,-225,-191,-1636,3
-3889,78,9200,-257,-167,-1578,3
-3804,0,9131,-252,-158,-1573,3
-3817,-149,9037,-217,-145,-1571,3
-3802,-321,8853,-152,-133,-1557,3
-3763,-417,8746,-87,-134,-1539,3
-3694,-563,8739,-72,-167,-1505,3
-3816,-391,8896,-46,-210,-1478,3
-3699,-463,9186,-30,-211,-1473,3
-3699,-463,9186,-30,-211,-1473,3
-3777,-526,9393,-42,-196,-1456,3
-3647,-666,9387,-36,-173,-1436,3
-3567,-860,9361,-39,-153,-1399,3
-3564,-817,9292,-54,-144,-1351,3
-3294,-2070,9288,6,-12,15,3
-3278,-2062,9343,15,-8,30,3
-3279,-2098,9310,18,-3,41,3
-3293,-2117,9342,20,0,61,3
-3250,-2098,9383,14,0,78,3
-3273,-2079,9359,16,18,94,3
-3328,-2075,9278,25,38,104,3
-3351,-2076,9269,25,33,116,3
-3351,-2076,9269,7,19,133,3
-3299,-2134,9311,4,34,155,3
-3329,-2179,9282,4,34,155,3
-3364,-2207,9242,20,47,169,3
-3153,-2249,9342,16,46,200,3
-3265,-2182,9238,1,50,247,3
-3321,-2092,9266,-20,48,283,3
-3241,-2181,9235,-51,41,323,3
-3278,-2305,9178,-75,27,374,3
-3176,-2688,9017,-87,9,448,3
-2971,-3450,8945,-69,-23,566,3
-2971,-3450,8945,-69,-23,566,3
-2373,-4433,9031,-10,-41,784,3
-1875,-5298,9177,86,-19,1124,3
-1783,-5751,9298,187,28,1555,3
-1718,-5763,9312,251,62,2017,3
-1798,-5636,9372,272,54,2422,3
-1791,-5324,9570,276,20,2794,3
-1395,-4932,9652,278,7,3131,3
-1573,-4560,9554,288,3,3458,3
-1006,-4615,9566,346,13,3776,3
-1006,-4615,9566,346,13,3776,3
-518,-4742,9828,392,26,4173,3
-20,-4591,9862,471,49,4628,3
211,-3578,9891,574,124,5049,3
-361,-2169,9970,611,194,5359,3
-558,-932,9876,542,211,5547,3
-250,31,9366,375,180,5629,3
125,-90,9074,279,169,5690,3
76,-9,9067,345,200,5798,3
-163,618,8830,501,301,5888,3
-163,618,8830,501,301,5888,3
-820,1929,8478,571,366,5900,3
-1256,3580,8126,448,275,5775,3
-2354,5198,8445,175,37,5535,3
-3025,6836,8511,-3,-158,5145,3
-3553,8392,8868,-47,-211,4618,3
-3656,9818,8959,4,-113,4080,3
-3744,10706,8481,76,49,3507,3
-3785,11723,8264,84,163,2880,3
-5265,11954,7288,-68,153,2187,3
-4134,10703,7592,-144,-9,1422,3
-2553,6342,8380,-93,-111,-301,3
-2553,6342,8380,-93,-111,-301,3
-2629,5722,8708,-67,-135,-548,3
-2543,5162,8903,-43,-148,-745,3
-2684,4711,9133,0,-142,-895,3
-2939,4347,9339,56,-133,-1025,3
-2939,4347,9339,56,-133,-1025,3
-3098,3993,9611,109,-117,-1145,3
-3224,3873,9934,167,-80,-1249,3
-3142,3550,10169,232,4,-1360,3
-3217,3592,10076,243,78,-1441,3
-2854,3011,10155,191,104,-1495,3
-2591,2305,10217,138,152,-1478,3
-2669,2137,10060,145,216,-1406,3
-2828,2300,10060,142,254,-1339,3
-3352,2543,9717,70,254,-1309,3
-3737,3164,9104,-152,148,-1485,3
-3737,3164,9104,-152,148,-1485,3
-3704,2952,8949,-101,181,-1574,3
-3656,2813,8810,-12,221,-1655,3
-3628,2831,8859,49,253,-1731,3
-3504,2702,8640,33,243,-1784,3
-3509,2617,8506,-35,179,-1828,3
-3524,2407,8539,-104,106,-1860,3
-3524,2407,8539,-155,67,-1893,3
-3611,2389,8587,-155,67,-1893,3
-3540,2280,8520,-197,55,-1938,3
-3503,2143,8349,-213,40,-1990,3
-3469,1837,8324,-240,12,-2023,3
-3698,1546,8534,-229,-10,-2049,3
-3644,1344,8480,-199,-18,-2071,3
-3638,1051,8346,-181,-30,-2078,3
-3645,855,8289,-171,-82,-2066,3
-3571,658,8268,-175,-156,-2047,3
-3594,506,8459,-168,-219,-2020,3
-3594,506,8459,-168,-219,-2020,3
-3470,355,8620,-147,-237,-1988,3
-3396,210,8827,-127,-238,-1955,3
-3294,-133,9116,-104,-238,-1912,3
-3440,-433,9492,-81,-210,-1839,3
-3542,-424,9548,-62,-156,-1753,3
-3702,-224,9481,-84,-133,-1697,3
-3822,-32,9443,-164,-160,-1660,3
-3838,-61,9450,-263,-219,-1648,3
-3838,-61,9450,-340,-257,-1635,3
-3772,-87,9278,-340,-257,-1635,3
-3600,-386,9095,-350,-244,-1634,3
-3262,-953,9044,-296,-192,-1590,3
-3406,-1305,8848,-185,-145,-1489,3
-3376,-1415,9061,-33,-105,-1381,3
-3500,-1069,8870,71,-61,-1265,3
-3750,-839,8995,122,-59,-1198,3
-3872,-457,9054,114,-94,-1175,3
-4007,-186,9108,64,-149,-1197,3
-2975,-2277,9144,-49,-40,56,3
-2961,-2318,9128,-38,-60,73,3
-2901,-2377,9355,-18,-80,90,3
-2842,-2438,9613,1,-92,112,3
-2792,-2500,9903,12,-95,141,3
-2720,-2496,10135,7,-92,180,3
-2720,-2549,10214,-23,-81,239,3
-2811,-2578,10086,-61,-64,309,3
-3012,-2536,9488,-78,-70,586,3
-3012,-2536,9488,-78,-70,586,3
-3004,-2514,9483,-54,-80,645,3
-3046,-2315,9622,-56,-103,704,3
-3059,-2548,9505,-44,-133,767,3
-2870,-2489,9759,3,-98,811,3
-2924,-2502,9667,50,-36,857,3
-2924,-2502,9667,50,-36,857,3
-2883,-2516,9689,86,-29,925,3
-2699,-2721,9900,105,-3,1015,3
-2596,-2934,9888,128,51,1142,3
-2317,-3757,9675,113,85,1317,3
-1763,-4825,9339,100,84,1621,3
-899,-6043,8827,114,59,2106,3
-233,-6985,8531,119,-48,2706,3
865,-7910,8433,156,-241,3488,3
894,-7361,8603,257,-352,4315,3
894,-7361,8603,257,-352,4315,3
1239,-6552,8276,384,-357,5007,3
1042,-5106,7457,503,-478,5543,3
1269,-3558,7628,574,-738,5932,3
1534,-1946,8597,606,-951,6212,3
824,62,9923,560,-1038,6356,3
112,1909,11149,481,-1011,6287,3
-356,3440,11334,440,-766,6027,3
-1250,4851,10833,359,-466,5656,3
-1574,5716,10155,235,-289,5197,3
-1574,5716,10155,235,-289,5197,3
-2187,5783,9890,142,-252,4719,3
-2118,5682,9671,194,-218,4274,3
-2407,5381,9471,381,-113,3841,3
-2903,5904,9195,524,-54,3423,3
-3101,6466,9153,555,-81,2974,3
-3247,6740,9320,503,-117,2519,3
-3263,7055,9187,451,-100,2072,3
-3164,6656,8974,381,-91,1638,3
-2876,5414,8863,360,-71,1266,3
-2876,5414,8863,360,-42,997,3
-2354,4679,9007,413,-42,997,3
-2318,4225,9157,447,-18,789,3
-2210,3909,9559,459,-22,609,3
-2135,3806,9723,414,-3,475,3
-2467,4255,10065,371,12,325,3
-2739,4246,10376,353,55,129,3
-2901,4243,10808,359,145,-83,3
-2902,4431,11022,376,262,-303,3
-3176,4662,10949,344,386,-537,3
-3176,4662,10949,303,500,-793,3
-2867,4703,10728,303,500,-793,3
-2867,4310,10425,275,638,-1024,3
-3040,4427,10078,263,767,-1211,3
-2919,3906,9396,239,813,-1381,3
-2904,3714,9260,223,797,-1494,3
-3064,3480,8817,199,774,-1565,3
-3299,3516,8563,203,703,-1652,3
-3294,3559,8542,193,601,-1759,3
-3474,3732,8547,179,492,-1873,3
-3474,3732,8547,136,409,-2013,3
-3452,4010,8453,136,409,-2013,3
-3719,4027,8239,67,343,-2183,3
-3355,4071,8154,6,255,-2381,3
-2876,3643,8208,-81,156,-2551,3
-2843,2821,8428,-128,95,-2668,3
-2492,2161,8737,-120,86,-2738,3
-2373,1386,8798,-120,102,-2747,3
-2530,936,8863,-135,56,-2694,3
-2469,643,8933,-197,-23,-2616,3
-2694,643,9097,-271,-95,-2533,3
-2694,318,9097,-271,-95,-2533,3
-2812,290,9168,-323,-156,-2449,3
-3005,253,9270,-354,-196,-2376,3
-3103,199,9303,-359,-205,-2337,3
-3267,299,9329,-339,-180,-2324,3
-3260,332,9022,-298,-155,-2335,3
-3308,-8,9294,-271,-166,-2356,3
-3054,-329,9519,-237,-139,-2339,3
-2691,-605,9443,-187,-56,-2292,3
-2799,-1069,9123,-170,3,-2205,3
-2799,-1069,9123,-170,3,-2205,3
-2744,-1360,9053,-177,-25,-2070,3
-2819,-1490,9171,-188,-70,-1921,3
-2853,-1511,9304,-168,-63,-1772,3
-3029,-1579,9177,-128,-45,-1645,3
-3138,-1523,9347,-83,-65,-1527,3
-3381,-1030,9462,-45,-91,-1442,3
-3714,-392,9644,-20,-82,-1434,3
-3818,-193,9511,-29,-55,-1488,3
-3680,-306,9443,-87,-54,-1552,3
-3680,-306,9443,-87,-54,-1552,3
-3367,-732,9169,-158,-55,-1589,3
-2994,-1450,8987,-199,-34,-1569,3
-2896,-2216,8995,-174,-7,-1462,3
-2757,-2659,8864,-114,1,-1275,3
-2906,-2803,9120,-39,-22,-1072,3
-3182,-2130,9503,0,-22,-868,3
-3692,-1369,9726,26,-5,-784,3
-396,-3579,9065,273,-407,4378,3
513,-3150,9047,290,-432,4629,3
513,-3150,9047,290,-432,4629,3
-352,-2697,8833,356,-435,4875,3
-196,-2160,8507,428,-472,5096,3
1357,-2554,8884,547,-484,5317,3
500,-2910,9659,785,-362,5640,3
-113,-547,10084,1109,-221,5786,3
-491,56,9768,1214,-84,5709,3
-172,1113,9937,1113,-35,5636,3
-343,2781,10393,921,-32,5567,3
-1531,4370,10447,669,-21,5381,3
-1531,4370,10447,669,-21,5381,3
-2409,5067,10502,499,8,5046,3
-2962,6145,10427,409,83,4637,3
-3299,7249,9908,321,172,4186,3
-3644,8171,9136,211,219,3695,3
-3978,9030,8511,119,233,3153,3
-3889,9315,8248,61,240,2572,3
-4095,9263,8041,64,259,1982,3
-3990,8824,7859,71,244,1407,3
-3655,8085,7732,62,194,870,3
-3655,8085,7732,21,97,408,3
-3312,6984,8140,21,97,408,3
-3157,6332,8246,-25,40,78,3
-3232,6064,8528,-43,-14,-220,3
-3253,5657,8821,-5,-16,-531,3
-2993,5047,9022,50,18,-795,3
-2930,4680,8589,71,12,-990,3
-2699,4317,8605,62,-77,-1149,3
-2431,3744,8982,45,-186,-1251,3
-2212,3030,9533,45,-219,-1284,3
-2212,3030,9533,100,-147,-1275,3
-2292,2429,9909,100,-147,-1275,3
-2494,2197,10198,184,-26,-1261,3
-2730,2221,10171,221,81,-1247,3
-3025,2449,10181,168,104,-1258,3
-3201,2583,10485,98,96,-1292,3
-3467,2858,10698,83,147,-1351,3
-3594,3114,10465,104,264,-1451,3
-3343,3166,9881,59,320,-1558,3
-3257,2605,9494,-18,274,-1646,3
-3257,2605,9602,-41,254,-1696,3
-2945,2049,9602,-41,254,-1696,3
-2864,1592,9556,6,323,-1696,3
-3019,1485,9491,52,400,-1669,3
-3388,1794,9189,27,431,-1655,3
-3681,2360,9040,-39,412,-1695,3
-3741,2615,8792,-148,351,-1764,3
-3854,2793,8560,-253,262,-1858,3
-3538,2732,8355,-334,198,-1974,3
-3501,2057,7988,-353,143,-2075,3
-3588,1234,8099,-248,97,-2178,3
-3588,1234,8099,-248,97,-2178,3
-3355,796,8220,-106,71,-2217,3
-3506,796,8279,-7,26,-2219,3
-3505,838,8281,-11,-53,-2226,3
-3682,760,8568,-106,-166,-2228,3
-3408,435,8669,-265,-282,-2213,3
-3175,-11,8656,-433,-373,-2180,3
-2720,-868,8717,-541,-416,-2096,3
-2640,-1730,8997,-532,-389,-1939,3
-2699,-1925,9127,-401,-296,-1750,3
-2699,-1925,9127,-401,-296,-1750,3
-3114,-1500,9461,-218,-203,-1583,3
-3457,-861,9737,-40,-116,-1475,3
-3544,-336,9665,34,-59,-1440,3
-3583,-311,9483,-14,-69,-1436,3
-3446,-415,9498,-115,-117,-1426,3
-3590,-393,9619,-188,-136,-1409,3
-3254,-595,9615,-230,-122,-1387,3
-3583,-486,9723,-204,-73,-1363,3
-3529,-555,8999,-162,-83,-1338,3
-3323,-821,8969,-163,-131,-1319,3
-3486,-1061,9187,-135,-174,-1285,3
-3237,-1355,9554,-84,-134,-1251,3
-3321,-1359,9529,-36,-83,-1204,3
-3629,-943,9609,-32,-85,-1185,3
-3564,-793,9730,-59,-79,-1228,3
-3564,-793,9730,-59,-79,-1228,3
-3455,-867,9784,-126,-48,-1275,3
-3432,-1001,9597,-196,-25,-1302,3
-3355,-1162,9426,-260,-23,-1307,3
-3337,-1269,9412,-312,-26,-1303,3
-3296,-1467,9312,-332,-28,-1290,3
-3531,-1493,9229,-301,-18,-1278,3
-3420,-1152,9230,-231,-2,-1302,3
-3239,-1354,9446,-197,13,-1323,3
-3195,-1208,9231,-172,41,-1317,3
-3195,-1208,9231,-172,41,-1317,3
-3199,-1202,9309,-138,80,-1318,3
-3201,-1450,9141,-107,130,-1320,3
-3081,-1767,8922,-86,156,-1309,3
-3157,-2041,8745,-89,136,-1281,3
-3110,-2246,8636,-117,72,-1254,3
-3006,-2492,8648,-145,11,-1215,3
-2912,-2873,8746,-141,-24,-1133,3
-2837,-3008,8898,-108,-40,-1009,3
-2746,-2947,9017,-78,-65,-855,3
-2746,-2947,9017,-78,-72,-707,3
-2890,-2833,9357,-50,-72,-707,3
-2997,-2664,9370,-22,-43,-584,3
-3095,-2400,9444,2,-4,-500,3
-3192,-2175,9483,11,24,-451,3
-3303,-2437,9318,17,4,20,3
-3399,-2395,9267,30,16,55,3
-3422,-2305,9288,16,8,76,3
-3422,-2328,9232,-23,-7,93,3
-3381,-2318,9211,-50,-21,119,3
-3355,-2307,9291,-50,-26,148,3
-3355,-2307,9291,-50,-26,148,3
-3358,-2175,9366,-42,-20,176,3
-3438,-2087,9352,-37,-13,197,3
-3360,-2123,9287,-40,-7,210,3
-3305,-2324,9201,-31,3,237,3
-3290,-2484,9133,-10,31,287,3
-3199,-2573,8932,18,52,361,3
-3104,-2585,8694,20,34,466,3
-3011,-2995,8569,-1,-28,584,3
-2528,-3733,8872,-8,-113,756,3
-2528,-3733,8872,-8,-113,756,3
-2545,-4943,8785,-7,-192,1057,3
-1826,-5514,8815,53,-249,1471,3
-1719,-5589,8868,107,-298,1942,3
-1807,-5191,8812,120,-394,2401,3
-1774,-4679,9224,120,-505,2781,3
-1322,-4463,10054,145,-530,3121,3
-1848,-3337,9553,124,-527,3420,3
-1563,-3266,9572,131,-565,3591,3
-702,-3744,10113,171,-554,3797,3
-702,-3744,10113,171,-554,3797,3
-705,-3658,9913,333,-419,4069,3
-570,-3308,9335,538,-219,4329,3
-997,-2915,9233,684,-129,4557,3
-1040,-2554,9741,760,-136,4739,3
428,-2480,10121,769,-92,4947,3
338,-2383,9838,865,40,5225,3
370,-798,8758,971,163,5499,3
242,488,8841,956,117,5648,3
-619,1982,9388,848,9,5690,3
-1040,3201,9789,673,-55,5586,3
-1040,3201,9789,673,-55,5586,3
-1318,4004,10451,455,-49,5395,3
-2134,4610,10447,231,6,5148,3
-2208,5382,10049,61,99,4841,3
-2928,6443,9821,-23,186,4471,3
-3198,7350,9201,4,312,3996,3
-3315,8441,8650,23,431,3478,3
-4152,8946,7995,62,423,2937,3
-4346,9499,8078,98,370,2367,3
-4346,9499,8078,98,370,1766,3
-4640,9517,7795,76,342,1766,3
-4354,8916,7665,1,250,1183,3
-4041,7706,7975,-64,132,675,3
-3769,6661,8319,-29,98,256,3
-3176,6052,8542,36,158,-84,3
-2928,5465,8543,76,205,-337,3
-2774,4725,8635,62,160,-521,3
-2310,4011,8987,42,100,-642,3
-2157,3479,9095,47,91,-687,3
-2157,3479,9095,43,83,-687,3
-2310,3314,8872,43,83,-687,3
-2420,3236,8751,16,17,-676,3
-2650,3406,8909,9,-71,-681,3
-2615,3257,9297,21,-114,-712,3
-2852,3199,9634,61,-89,-744,3
-3261,3497,9664,94,-40,-792,3
-3492,3756,9710,62,-28,-885,3
-3625,3926,9766,4,-28,-1000,3
-3756,4149,9868,-36,-5,-1138,3
-3756,4149,9868,-45,48,-1308,3
-3457,4177,9756,-45,48,-1308,3
-3415,3792,9736,-29,105,-1470,3
-3202,3525,9682,14,154,-1587,3
-3132,3223,9683,64,205,-1670,3
-3077,3062,9656,102,270,-1734,3
-3182,3074,9546,104,301,-1783,3
-3326,3384,9443,75,301,-1841,3
-3497,3518,9306,29,292,-1931,3
-2977,3171,8809,-37,273,-2029,3
-3089,2011,8608,-75,215,-2078,3
-3089,2011,8608,-75,215,-2078,3
-3085,1499,8467,-54,150,-2043,3
-3232,1176,8331,0,99,-1986,3
-3592,1283,8188,57,30,-1942,3
-3882,1668,8283,57,-70,-1940,3
-3961,2118,8494,4,-171,-1993,3
-3897,2372,8818,-75,-228,-2094,3
-3739,2096,9053,-143,-216,-2204,3
-3548,1557,9370,-145,-131,-2304,3
-3351,1079,9248,-138,-37,-2356,3
-3351,1079,9248,-138,-37,-2356,3
-3220,623,9024,-145,27,-2362,3
-3303,544,8589,-189,6,-2342,3
-3327,503,8329,-253,-92,-2316,3
-3341,418,8378,-276,-196,-2276,3
-3284,508,8346,-222,-234,-2240,3
-3422,397,8348,-134,-268,-2238,3
-3047,13,8547,-48,-310,-2227,3
-3115,-519,8888,20,-335,-2164,3
-3187,-581,9172,70,-316,-2091,3
-3187,-581,9172,70,-316,-2091,3
-3217,-582,9243,28,-292,-2023,3
-3387,-428,9329,-77,-306,-1974,3
-3408,-439,9387,-186,-334,-1953,3
-3387,-697,9521,-251,-323,-1953,3
-3109,-930,9529,-241,-277,-1933,3
-2969,-1278,9437,-161,-215,-1872,3
-3420,-2066,9280,-8,-29,9,3
-3399,-2128,9199,13,-16,31,3
-3432,-2087,9223,29,-9,53,3
-3474,-1987,9281,20,-17,71,3
-3577,-1950,9340,-12,-37,81,3
-3482,-1995,9384,-42,-49,84,3
-3470,-2143,9291,-39,-24,120,3
-3470,-2143,9291,-39,-24,120,3
-3468,-2155,9203,-21,-17,139,3
-3436,-2185,9182,-10,-14,165,3
-3409,-2293,9142,0,-16,187,3
-3328,-2474,9201,-1,-25,223,3
-3256,-2657,9322,1,-29,295,3
-3136,-2676,9284,1,-29,405,3
-3122,-2773,9256,-9,-41,540,3
-3187,-3058,9337,-15,-59,691,3
-2933,-3656,9540,3,-47,890,3
-2933,-3656,9540,3,-47,890,3
-2851,-3744,9177,51,11,1106,3
-2775,-3829,8891,93,37,1336,3
-2618,-3985,8508,113,-3,1579,3
-2151,-4392,8403,81,-140,1886,3
-1627,-5012,8377,72,-301,2274,3
-1155,-5431,8700,109,-405,2731,3
-421,-5388,8371,108,-527,3227,3
-760,-5335,9378,220,-561,3701,3
-422,-5306,10149,370,-419,4133,3
-422,-5306,10149,370,-419,4133,3
40,-5306,10292,477,-265,4599,3
742,-5021,10906,524,-176,5095,3
1182,-4278,11140,504,-8,5560,3
1044,-2824,10498,408,191,5912,3
321,-1186,9759,209,227,6143,3
-212,875,8934,-40,73,6205,3
-876,2463,8827,-224,-172,6077,3
-978,3446,8967,-216,-317,5821,3
-1166,4016,9773,-15,-246,5568,3
-1166,4016,9773,-15,-246,5568,3
-1686,4648,9781,258,-68,5303,3
-1584,5492,9708,483,131,5003,3
-2027,6070,9133,555,293,4678,3
-3008,7610,9046,469,307,4293,3
-3742,8647,9043,345,247,3776,3
-4322,9554,9000,258,246,3148,3
