aX,aY,aZ,gX,gY,gZ,target
-5168,398,-8514,1101,-5043,290,4
-2126,1183,-5838,1489,-6629,301,4
969,623,-1150,1924,-8068,299,4
2505,392,2920,2379,-8879,440,4
2093,392,7241,2926,-9253,652,4
2093,598,7241,2926,-9253,652,4
2512,943,15506,3301,-9142,824,4
-99,2583,25246,3345,-8052,824,4
-4114,6759,32640,2933,-5888,528,4
-3302,8342,32249,1917,-3138,-168,4
-1452,5705,25600,536,-693,-849,4
-941,854,17611,-577,329,-1002,4
-1607,-2563,13869,-981,45,-698,4
-1983,-2774,13909,-830,-532,-240,4
-2749,-1709,15513,-520,-709,132,4
-2749,-1709,15513,-520,-709,132,4
-3844,404,15495,-400,-347,299,4
-4524,1477,13935,-543,175,295,4
-4610,1180,12265,-765,527,176,4
-5089,-1077,9584,-716,3477,-521,4
-5608,-719,8029,-628,3598,-466,4
-6297,-729,6932,-590,3421,-455,4
-6440,-1061,6790,-602,3077,-459,4
-6502,-1270,6728,-678,2773,-433,4
-6502,-1270,6728,-766,2558,-379,4
-6489,-1476,6833,-766,2558,-379,4
-6463,-1540,6946,-836,2460,-289,4
-6474,-1247,7113,-861,2495,-205,4
-6607,-1331,6413,-886,2613,-148,4
-6519,-1575,5069,-875,2722,-114,4
-6589,-1586,3656,-810,2720,-62,4
-6873,-1628,2571,-677,2587,19,4
-7056,-1505,2080,-494,2382,97,4
-7326,-1530,2321,-328,2141,163,4
-7326,-1530,2321,-222,1943,189,4
-7416,-1400,2761,-222,1943,189,4
-7387,-1251,2776,-217,1822,178,4
-7435,-1116,2148,-249,1719,158,4
-7473,-976,1253,-260,1564,150,4
-7534,-1076,550,-240,1337,169,4
-7600,-953,546,-189,1049,189,4
-7759,-821,811,-158,767,182,4
-7865,-766,646,-157,549,126,4
-7783,-845,169,-169,326,65,4
-7783,-845,-385,-188,39,38,4
-7704,-1009,-385,-188,39,38,4
-7846,-1061,-1375,-184,-296,38,4
-7745,-1074,-1700,-136,-732,43,4
-7570,-1101,-1869,-31,-1216,47,4
-7454,-1081,-2593,113,-1702,35,4
-7055,-1307,-3796,320,-2268,21,4
-6232,-1357,-5320,618,-2978,53,4
-5459,-1147,-6021,1018,-3890,146,4
-4005,-966,-5732,1422,-4948,267,4
-1971,-404,-4997,1801,-6030,426,4
-1971,-404,-4997,1801,-6030,426,4
396,381,-3194,2264,-7068,640,4
1642,1015,1118,2746,-7982,817,4
1615,978,4900,3145,-8644,976,4
1545,1499,11085,3362,-8943,1134,4
-2428,7609,30807,1556,-1840,-286,4
-2677,4736,23452,329,225,-634,4
-2677,4736,23452,329,225,-634,4
-3069,1060,16814,-488,643,-717,4
-2932,-1076,14647,-690,87,-535,4
-3241,-1255,15422,-553,-374,-229,4
-3775,-11,16469,-427,-315,-2,4
-4401,1070,15958,-463,141,75,4
-4733,1490,14364,-634,604,102,4
-4579,1345,13159,-871,907,97,4
-4322,1146,12256,-1039,1130,98,4
-4119,1350,11753,-1064,1378,75,4
-4119,1350,11753,-1064,1378,75,4
-4444,1830,11761,-982,1656,-12,4
-4520,2079,12026,-880,1934,-153,4
-4634,1817,12227,-803,2243,-312,4
-4238,1295,11911,-755,2583,-426,4
-4004,430,11459,-726,2932,-456,4
-3653,-122,11023,-683,3265,-403,4
-4073,-258,10570,-656,3591,-321,4
-4236,-105,9480,-703,3885,-277,4
-4241,33,8238,-793,4034,-265,4
-4241,33,8238,-793,4034,-265,4
-4415,617,7283,-910,4028,-228,4
-5075,1095,6577,-1056,3919,-231,4
-5755,899,5802,-1217,3732,-313,4
-5757,229,4956,-1329,3495,-433,4
-5602,-708,4411,-1402,3247,-511,4
-5303,-996,4229,-1446,3034,-489,4
-5339,-1040,3221,-1449,2916,-376,4
-5629,-905,2371,-1332,2836,-254,4
-5668,-993,1490,-1111,2734,-144,4
-5668,-993,1490,-1111,2734,-144,4
-5996,-1223,376,-849,2609,-57,4
-6162,-1319,-630,-613,2356,10,4
-6530,-1372,-1452,-423,1952,72,4
-7054,-1168,-1786,-294,1412,127,4
-7406,-1064,-1786,-227,830,142,4
-7433,-1287,-1555,-194,285,128,4
-7251,-1456,-1611,-146,-188,110,4
-7115,-1494,-2518,-78,-608,117,4
-6978,-1594,-4597,40,-1144,144,4
-6978,-1594,-4597,40,-1933,227,4
-6291,-1740,-7981,270,-1933,227,4
-6145,-1290,-10033,707,-3098,349,4
-5040,-258,-10066,1176,-4694,438,4
-2408,-3,-7835,1526,-6462,544,4
910,179,-4801,1957,-8002,718,4
3594,890,1393,2622,-9013,856,4
3340,1774,3878,3141,-9407,980,4
3907,1556,12013,3546,-9630,1174,4
1098,2656,23254,3688,-8947,1230,4
1098,2656,23254,3376,-6984,938,4
-3878,6468,31695,3376,-6984,938,4
-3540,9371,-31344,2502,-4111,144,4
-1505,7396,28114,1001,-1265,-663,4
-1024,2492,19004,-366,212,-910,4
-1328,-1826,13965,-875,130,-704,4
-1854,-3038,13887,-657,-575,-310,4
-2189,-1759,15719,-262,-857,76,4
-3284,332,15789,-77,-547,306,4
-4150,1569,14222,-214,-120,317,4
-4150,1569,14222,-517,87,262,4
-5653,-1233,8854,-544,2613,-388,4
-5692,-1379,8397,-548,2648,-331,4
-5803,-1226,8070,-599,2633,-259,4
-5996,-979,7660,-666,2597,-194,4
-6232,-942,7006,-735,2560,-145,4
-6260,-873,6932,-775,2523,-113,4
-6537,-738,6570,-822,2517,-81,4
-6619,-817,5860,-855,2528,-62,4
-6790,-929,5167,-827,2524,-62,4
-6914,-985,4590,-759,2490,-57,4
-6914,-985,4590,-759,2490,-57,4
-7220,-1159,4015,-668,2419,-54,4
-7255,-1204,3694,-560,2313,-67,4
-7329,-1414,3211,-458,2178,-69,4
-7436,-1477,3178,-373,2020,-65,4
-7446,-1482,3054,-337,1847,-32,4
-7508,-1503,2646,-326,1682,6,4
-7690,-1209,2541,-318,1513,67,4
-7877,-1128,2136,-288,1346,104,4
-7917,-1008,1935,-246,1168,114,4
-7917,-1008,1935,-246,1168,107,4
-8021,-991,1963,-229,982,107,4
-8018,-1021,1695,-246,795,73,4
-7929,-1170,1210,-266,609,36,4
-7776,-1417,879,-245,405,38,4
-7697,-1493,656,-196,169,82,4
-7692,-1424,52,-136,-64,139,4
-7671,-1336,-568,-31,-324,193,4
-7659,-1134,-970,110,-659,237,4
-7753,-937,-1502,241,-1063,255,4
-7623,-813,-2050,387,-1557,238,4
-7623,-813,-2050,387,-1557,238,4
-7320,-794,-2689,551,-2168,195,4
-6325,-1019,-3541,755,-2883,196,4
-5783,-824,-4279,1039,-3671,240,4
-4869,-537,-4517,1366,-4591,288,4
-3432,-123,-3981,1646,-5628,358,4
-1867,547,-2443,1902,-6710,483,4
-53,1030,-302,2215,-7695,588,4
1064,1630,2766,2541,-8498,631,4
1064,1630,2766,2794,-8953,671,4
2254,1798,8336,2794,-8953,671,4
2230,1007,16054,2985,-8778,707,4
-1097,1507,23825,3028,-7644,750,4
-2901,3950,29877,2832,-5496,541,4
-2555,6128,29994,2219,-2839,141,4
-2185,5906,25330,1142,-701,-245,4
-2481,2456,19280,73,136,-443,4
-2524,-446,15826,-407,-11,-420,4
-2523,-1353,15390,-367,-372,-197,4
-2523,-1353,15981,-182,-418,50,4
-3071,-486,15981,-182,-418,50,4
-3962,1002,16046,-185,-126,191,4
-4341,1625,15029,-386,249,226,4
-4229,1574,14027,-666,579,201,4
-3735,1159,13063,-897,910,205,4
-3506,1089,12033,-983,1219,238,4
-3631,1250,11034,-919,1481,246,4
-3763,1765,10610,-753,1704,203,4
-3841,2267,10311,-576,1890,109,4
-4059,2664,10755,-442,2061,-26,4
-4059,2664,10755,-367,2256,-170,4
-4475,2605,11041,-367,2256,-170,4
-4549,1862,10625,-324,2459,-311,4
-4189,653,10358,-255,2621,-398,4
-4809,227,10067,-193,2805,-426,4
-4325,660,10442,-194,3012,-488,4
-3907,228,10150,-393,3230,-503,4
-4077,-49,9157,-667,3441,-464,4
-4098,354,8283,-905,3551,-408,4
-4363,717,7701,-1159,3571,-339,4
-4363,717,7701,-1159,3571,-339,4
-4995,793,6996,-1346,3561,-320,4
-5331,948,6460,-1425,3531,-357,4
-5574,547,5380,-1452,3486,-422,4
-5424,-1758,2379,-860,2764,-102,4
-5620,-1995,1238,-860,2764,-102,4
-5977,-1832,-68,-615,2537,98,4
-5977,-1832,-68,-615,2537,98,4
-6854,-1378,-1156,-384,2169,243,4
-7195,-960,-1631,-188,1657,295,4
-7189,-742,-1605,-42,1079,293,4
-7339,-740,-1408,30,522,270,4
-7164,-814,-1664,53,1,249,4
-7154,-878,-2519,86,-538,243,4
-7008,-695,-3742,164,-1195,256,4
-6685,-497,-6248,341,-1981,268,4
-5938,83,-8456,698,-3032,282,4
-5938,83,-8456,698,-3032,282,4
-5583,586,-9097,1099,-4471,291,4
-3628,1277,-7022,1474,-6202,279,4
399,1806,-2384,1890,-7716,288,4
2301,1518,1507,2478,-8547,251,4
2471,514,5641,2910,-8979,422,4
1862,1245,12410,3189,-8974,622,4
-591,2187,20822,3429,-8400,599,4
-2719,4874,30455,3103,-6869,445,4
-2220,7278,32279,2268,-4280,-35,4
-39,6211,28279,874,-1492,-497,4
-39,6211,28279,874,-1492,-497,4
-885,2629,20013,-501,245,-571,4
-2246,-561,14067,-1127,426,-413,4
-2895,-1707,13144,-987,-283,-218,4
-2687,-1050,14373,-657,-775,-5,4
-5035,-796,9469,-720,1676,-542,4
-5210,-532,10165,-692,1786,-490,4
-5210,-532,10165,-692,1786,-490,4
-5414,-325,10631,-670,2054,-481,4
-5337,15,10286,-646,2409,-497,4
-5631,-118,9323,-600,2739,-543,4
-5788,-330,8276,-496,2929,-588,4
-6004,-540,7704,-390,2932,-614,4
-6035,-893,7243,-356,2806,-615,4
-6279,-891,7227,-389,2655,-589,4
-6674,-1205,7030,-454,2509,-557,4
-6965,-1149,7513,-543,2377,-513,4
-6965,-1149,7513,-543,2377,-513,4
-7039,-1458,7942,-706,2302,-478,4
-6573,-2009,7439,-883,2316,-428,4
-6313,-2511,6294,-980,2376,-313,4
-6293,-2593,5089,-901,2441,-153,4
-6430,-2207,4451,-697,2463,9,4
-7015,-1829,3822,-501,2444,137,4
-7359,-1523,3461,-321,2356,178,4
-7611,-1345,3421,-225,2211,177,4
-7570,-1296,2841,-234,2053,145,4
-7570,-1296,2841,-234,2053,145,4
-7423,-1337,2254,-288,1858,117,4
-7530,-1253,2200,-361,1603,120,4
-7658,-1281,2013,-496,1323,129,4
-7563,-1253,1727,-593,1088,156,4
-7750,-1237,1351,-593,925,171,4
-7776,-1411,874,-551,751,174,4
-7670,-1448,495,-480,550,194,4
-7788,-1369,202,-385,304,212,4
-7825,-1202,7,-298,14,216,4
-7825,-1202,7,-298,14,216,4
-7801,-1238,-741,-200,-268,199,4
-7609,-1275,-1421,-35,-574,188,4
-7518,-1202,-1970,169,-951,196,4
-7262,-1261,-2441,388,-1405,205,4
-6905,-1351,-2453,594,-1946,233,4
-6430,-1473,-2426,776,-2550,291,4
-5397,-1573,-2941,933,-3215,392,4
-4841,-1194,-3795,1149,-3949,552,4
-4382,58,-4135,1382,-4869,670,4
-4382,58,-4135,1382,-4869,709,4
-3078,81,-3924,1642,-5896,709,4
-1580,762,-2630,2045,-6852,783,4
-120,2001,334,2480,-7743,791,4
1238,1581,4207,2863,-8493,748,4
1817,1791,10980,3138,-8901,783,4
-132,1904,18801,3316,-8501,785,4
-2995,4360,26803,3320,-7148,586,4
-2721,6983,31229,2833,-4831,135,4
-1581,7332,30050,1739,-2093,-307,4
-1581,7332,30050,407,-7,-520,4
-1530,4527,24143,407,-7,-520,4
-2544,758,17923,-501,645,-502,4
-3062,-1037,15442,-716,167,-309,4
-3261,-978,16407,-593,-430,-56,4
-3582,400,17515,-548,-396,120,4
-4229,1280,16791,-693,89,147,4
-4297,1471,15089,-934,576,136,4
-4048,1222,13546,-1169,904,137,4
-3690,1209,12530,-1329,1161,164,4
-3690,1209,12530,-1356,1442,152,4
-3695,1336,11729,-1356,1442,152,4
-3952,1332,10767,-1266,1750,86,4
-3934,1252,10035,-1069,1985,-15,4
-3945,963,9968,-855,2130,-92,4
-3932,942,9924,-675,2282,-120,4
-3828,654,9990,-559,2489,-120,4
-4174,541,10279,-474,2725,-124,4
-4286,809,10441,-452,3010,-164,4
-4470,668,10057,-508,3313,-250,4
-4470,668,9291,-596,3580,-331,4
-4352,74,9291,-596,3580,-331,4
-3913,-143,8547,-689,3792,-353,4
-4175,118,7779,-766,3996,-319,4
-4302,342,6714,-844,4105,-295,4
-4645,348,5998,-924,4083,-295,4
-5075,345,5292,-1029,3988,-308,4
-5452,81,4048,-1133,3807,-334,4
-5814,-333,3037,-1172,3530,-361,4
-6193,-722,2400,-1152,3181,-359,4
-6482,-1135,1824,-1084,2835,-329,4
-6482,-1135,1824,-1084,2835,-329,4
-6486,-1463,985,-930,2531,-295,4
-6364,-1680,196,-703,2240,-230,4
-6470,-1508,-681,-478,1905,-128,4
-6678,-1475,-1426,-293,1484,-27,4
-6930,-1313,-1721,-111,994,72,4
-7080,-1124,-1854,-3,447,161,4
-7229,-825,-2420,24,-127,199,4
-7166,-1119,-4673,72,-722,180,4
-6451,-916,-8124,265,-1560,202,4
-6451,-916,-8124,265,-1560,202,4
-6498,-1000,-10834,649,-2820,246,4
-5112,-141,-11091,1090,-4582,285,4
-2108,235,-7792,1418,-6450,433,4
1345,733,-3043,1825,-8049,638,4
2724,819,2441,2396,-8929,774,4
2486,754,5840,2897,-9381,931,4
2177,1398,12806,3211,-9342,1092,4
-266,2452,22406,3310,-8542,1058,4
-2974,5944,30698,3009,-6797,811,4
-2974,5944,30698,3009,-6797,811,4
-5600,-1156,8015,-751,2351,-656,4
-5539,-1258,7665,-627,2329,-547,4
-5838,-1278,7292,-525,2270,-416,4
-6037,-833,7826,-459,2218,-318,4
-6461,-620,8102,-471,2221,-267,4
-6625,-504,8340,-565,2274,-282,4
-6636,-478,7932,-737,2349,-331,4
-6510,-497,7226,-919,2417,-381,4
-6510,-497,7226,-919,2417,-381,4
-6392,-848,5838,-1061,2448,-387,4
-6617,-1155,4838,-1105,2382,-346,4
-6732,-1579,3852,-1045,2230,-263,4
-6851,-2018,3414,-889,2056,-152,4
-6813,-2140,3565,-671,1923,-36,4
-6863,-2041,3531,-477,1838,89,4
-6976,-1685,2983,-326,1796,200,4
-7234,-1415,2477,-186,1723,292,4
-7397,-1196,2055,-64,1580,338,4
-7397,-1196,2055,-64,1580,338,4
-7840,-739,2130,82,1145,291,4
-8045,-865,1448,-295,214,76,4
-7920,-1191,940,-302,-47,65,4
-7927,-1311,143,-232,-313,83,4
-7861,-1190,-588,-88,-607,110,4
-7861,-1190,-588,-88,-607,110,4
-7866,-924,-1179,87,-982,111,4
-7775,-959,-2350,261,-1449,91,4
-7312,-1147,-4040,524,-2034,61,4
-6443,-951,-5609,886,-2787,81,4
-5429,-795,-6326,1257,-3795,156,4
-3858,-476,-6406,1535,-5025,282,4
-1308,349,-5337,1767,-6406,434,4
815,635,-2117,2012,-7704,568,4
1793,945,1952,2194,-8717,698,4
1793,945,1952,2194,-8717,698,4
2297,1337,6101,2316,-9370,805,4
3110,1010,14141,2399,-9462,863,4
447,1785,25604,2244,-8429,880,4
-3043,4392,31834,1817,-6104,684,4
-2035,5502,30860,1142,-3102,167,4
-1534,3990,23892,344,-645,-321,4
-1889,287,17022,-141,106,-480,4
-1980,-2008,15394,-72,-274,-357,4
-1795,-2341,16713,218,-536,-109,4
-1795,-2341,16713,218,-536,-109,4
-2702,-1071,17146,444,-290,146,4
-3748,745,16106,527,250,276,4
-4709,1580,14926,357,634,249,4
-4530,1339,14490,22,874,164,4
-4052,856,13819,-284,1120,106,4
-3579,780,13113,-496,1368,83,4
-3462,1256,12258,-589,1615,73,4
-3560,1901,11407,-608,1839,36,4
-3635,2163,10773,-584,2032,-48,4
-3635,2163,10773,-584,2032,-148,4
-3967,2371,10630,-511,2206,-148,4
-4229,2061,10488,-408,2360,-256,4
-4269,1255,10320,-279,2504,-351,4
-4248,437,9847,-146,2661,-390,4
-3961,370,9461,-53,2847,-381,4
-4083,452,9407,-48,3028,-351,4
-4249,527,8865,-145,3197,-342,4
-4423,585,8354,-328,3321,-365,4
-4523,625,7598,-564,3350,-389,4
-4523,625,7598,-814,3290,-395,4
-4628,697,7246,-814,3290,-395,4
-5000,948,7558,-1080,3210,-417,4
-5248,1069,7371,-1364,3202,-454,4
-5335,649,6535,-1585,3243,-511,4
-5364,-96,5066,-1660,3259,-541,4
-5423,-934,3239,-1577,3180,-497,4
-5704,-1402,2257,-1362,2955,-385,4
-6075,-1357,1962,-1060,2653,-231,4
-6549,-1258,1958,-738,2342,-92,4
-6549,-1258,1958,-478,2074,-7,4
-6841,-1021,2000,-478,2074,-7,4
-6906,-920,1490,-324,1836,29,4
-7067,-680,564,-255,1555,45,4
-7253,-659,-260,-256,1145,62,4
-7392,-686,-672,-260,649,57,4
-7143,-863,-827,-247,161,45,4
-6784,-1137,-1111,-223,-285,49,4
-6921,-1264,-2428,-157,-701,76,4
-6671,-1265,-5702,75,-1169,111,4
-6671,-1265,-9540,517,-1977,173,4
-6350,-1107,-9540,517,-1977,173,4
-5443,-1013,-11363,1067,-3386,229,4
-3509,173,-9547,1592,-5240,340,4
-1002,930,-6553,2003,-7197,479,4
2670,910,430,2466,-8987,630,4
3918,1400,5544,2872,-9735,757,4
3772,1056,11990,3349,-9886,985,4
1476,3351,21900,3643,-9114,1064,4
-3245,6257,-31858,3018,-6900,866,4
-4722,8227,-31539,2070,-4001,233,4
-4722,8227,-31539,2070,-4001,233,4
-2068,6541,28564,619,-1366,-521,4
-740,1707,18989,-703,-84,-769,4
-1246,-1634,14208,-1161,-304,-516,4
-1818,-2114,13677,-1003,-874,-145,4
-2543,-1095,15165,-654,-1034,165,4
-3261,893,14748,-445,-726,296,4
-3168,1728,13064,-502,-346,306,4
-3530,1226,11246,-740,-111,346,4
-5578,-1440,7915,-814,2164,-415,4
-5605,-1289,7865,-743,2123,-320,4
-5891,-1040,7893,-711,2093,-233,4
-6064,-924,7550,-718,2075,-189,4
-6221,-824,7373,-722,2070,-179,4
-6296,-771,7221,-723,2074,-175,4
-6427,-831,7062,-729,2095,-182,4
-6460,-1040,6498,-739,2127,-186,4
-6497,-1318,5925,-742,2120,-174,4
-6497,-1318,5925,-739,2057,-137,4
-6713,-1508,5209,-739,2057,-137,4
-6865,-1724,4735,-722,1954,-88,4
-6837,-1871,4381,-656,1836,-16,4
-6947,-1641,5154,-554,1723,55,4
-7144,-1517,5578,-499,1704,103,4
-7121,-1702,5155,-474,1773,127,4
-7040,-1764,4057,-446,1831,165,4
-7301,-1628,2833,-396,1793,218,4
-7580,-1152,2319,-327,1618,246,4
-7820,-961,2161,-259,1369,224,4
-7820,-961,2161,-259,1369,224,4
-7852,-906,2371,-197,1130,163,4
-7753,-915,2638,-180,933,100,4
-7715,-969,2243,-240,751,50,4
-7499,-1111,1688,-281,589,45,4
-7448,-1379,1144,-267,393,75,4
-7422,-1568,965,-232,172,128,4
-7521,-1348,622,-194,-64,183,4
-7908,-1223,-486,-158,-346,204,4
-7950,-921,-1189,-101,-774,180,4
-7950,-921,-1189,-101,-774,180,4
-7637,-1128,-2455,-45,-1302,139,4
-7325,-1233,-4491,143,-1915,117,4
-6945,-978,-6367,535,-2759,112,4
-5833,-988,-6989,992,-3906,138,4
-3693,-641,-6625,1433,-5202,249,4
-799,119,-5379,1950,-6474,446,4
1069,195,-2246,2494,-7659,675,4
1931,1198,1802,2932,-8610,853,4
2012,1671,6267,3245,-9327,963,4
2012,1671,6267,3245,-9327,963,4
148,2053,23923,3284,-8701,746,4
-1081,2610,19405,-402,182,-467,4
-1081,2610,19405,-402,182,-467,4
-1791,-1022,15930,-773,-10,-398,4
-1984,-1868,16034,-502,-484,-195,4
-2282,-1319,17169,-155,-441,39,4
-2282,-1319,17169,-57,-24,186,4
-3438,770,16794,-57,-24,186,4
-4060,1686,15387,-244,388,191,4
-4065,1800,14690,-594,702,127,4
-3346,1294,14325,-968,1054,105,4
-3022,939,13243,-1245,1489,132,4
-2891,839,11800,-1282,1900,131,4
-3255,906,10601,-1103,2189,93,4
-3346,1121,9972,-809,2342,30,4
-3498,1258,10370,-543,2490,-37,4
-3498,1258,10370,-543,2490,-37,4
-3672,1134,10490,-384,2715,-87,4
-4125,920,9891,-245,2945,-155,4
-4161,690,9479,-130,3107,-251,4
-4170,82,8868,-84,3188,-338,4
-4114,-204,8592,-82,3246,-390,4
-3954,63,8449,-148,3326,-399,4
-4165,131,8323,-311,3401,-367,4
-4292,599,8544,-524,3463,-340,4
-4694,1044,8133,-767,3557,-373,4
-4694,1044,8133,-767,3557,-446,4
-4766,1033,7503,-1021,3661,-446,4
-5040,762,5892,-1226,3728,-503,4
-5274,131,3997,-1337,3665,-533,4
-5417,-447,2677,-1324,3420,-542,4
-5851,-975,1820,-1211,3063,-473,4
-6092,-1249,1251,-1001,2667,-348,4
-6355,-1207,923,-728,2292,-215,4
-6502,-1200,512,-441,1977,-112,4
-6602,-1311,192,-168,1712,-37,4
-6602,-1311,192,48,1443,16,4
-6826,-1225,-227,48,1443,16,4
-7019,-1091,-641,180,1101,37,4
-7245,-922,-1062,216,644,32,4
-7069,-1030,-1496,164,95,17,4
-7325,-933,-2599,90,-483,25,4
-6782,-1162,-4777,72,-1192,47,4
-6050,-1500,-8151,203,-2150,134,4
-5523,-1185,-10563,536,-3558,275,4
-3955,-339,-9728,938,-5429,408,4
-3955,-339,-9728,1252,-7444,493,4
-1137,515,-7243,1252,-7444,493,4
2721,768,-1440,1566,-9261,514,4
3816,910,4046,1899,-10328,562,4
4126,-1207,9969,2307,-10633,711,4
3012,-13,22718,3026,-9984,853,4
-1390,3278,-31691,3386,-7762,711,4
-1935,7414,-30602,2507,-4316,327,4
-455,7471,28179,1100,-1294,-260,4
-195,3052,19161,-422,210,-615,4
-195,3052,19161,-992,-7,-529,4
-728,-1405,13496,-992,-7,-529,4
-1494,-3414,13414,-656,-664,-293,4
-1517,-2638,15473,-57,-870,-23,4
-2443,318,15838,160,-508,202,4
-3968,1865,13859,-28,-44,211,4
-3930,1485,13192,-398,201,60,4
-6413,-1263,7369,-514,2222,-601,4
-6357,-1430,7147,-646,2108,-534,4
-6492,-1499,7398,-797,1995,-452,4
-6492,-1499,7398,-965,1951,-383,4
-6543,-1774,7450,-965,1951,-383,4
-6513,-1934,6859,-1067,1992,-323,4
-6443,-2121,5770,-1052,2043,-230,4
-6522,-2327,4759,-894,2054,-106,4
-6812,-2306,4438,-659,2034,18,4
-6948,-2126,4096,-472,1974,109,4
-7140,-1969,3757,-375,1860,158,4
-7115,-1865,3681,-351,1698,191,4
-7137,-1727,3632,-384,1559,219,4
-7137,-1727,3632,-420,1459,228,4
-7308,-1572,3013,-420,1459,228,4
-7278,-1636,2715,-428,1336,229,4
-7344,-1639,2360,-414,1177,242,4
-7219,-1633,2031,-398,992,256,4
-7355,-1615,1628,-369,800,282,4
-7491,-1417,1396,-329,580,312,4
-7651,-1333,1208,-284,343,324,4
-7722,-1333,1109,-229,105,309,4
-7599,-1333,571,-163,-114,298,4
-7567,-1275,-659,-53,-363,304,4
-7567,-1275,-659,-53,-363,304,4
-7537,-1129,-1545,105,-744,310,4
-7383,-996,-2181,270,-1225,305,4
-7141,-991,-2847,450,-1803,287,4
-6425,-1213,-3761,673,-2455,298,4
-5653,-969,-5062,968,-3216,378,4
-5004,-500,-6441,1286,-4225,476,4
-3564,418,-6786,1628,-5514,521,4
-835,1093,-4421,1950,-6932,569,4
1259,1637,-246,2320,-8087,585,4
1259,1637,-246,2320,-8087,585,4
1616,1703,2890,2649,-8816,587,4
2653,1076,8748,3062,-9183,594,4
2251,403,17703,3444,-8911,623,4
-1064,2039,27579,3469,-7520,645,4
-2841,5154,31937,3146,-5006,413,4
-1831,7247,29994,2318,-2098,-64,4
-1447,5889,22829,1097,-144,-480,4
-2469,1866,16741,194,147,-625,4
-2098,-973,15592,-72,-423,-562,4
-2098,-973,15592,-72,-423,-562,4
-1708,-1517,17123,34,-727,-334,4
-2216,-281,17438,205,-420,-48,4
-3662,1294,16217,194,119,107,4
-4118,1619,14926,-53,490,155,4
-3919,1261,14297,-380,752,162,4
-3620,1068,13793,-663,996,185,4
-3399,1049,12827,-865,1246,222,4
-3360,1311,11621,-970,1461,224,4
-3450,1694,10870,-988,1615,187,4
-3500,1915,10317,-976,1739,109,4
-3816,446,9695,-500,2186,-106,4
-3789,433,9972,-356,2422,-89,4
-3999,574,10393,-299,2732,-81,4
-4222,649,9913,-341,3074,-106,4
-4420,777,9247,-420,3366,-190,4
-4420,777,9247,-420,3366,-190,4
-4633,786,8397,-546,3539,-293,4
-4338,479,7488,-713,3560,-340,4
-4517,351,7113,-847,3451,-315,4
-4671,701,7034,-986,3351,-266,4
-5172,762,6850,-1136,3323,-243,4
-5564,488,6059,-1275,3329,-257,4
-5569,156,5176,-1370,3291,-305,4
-5531,-133,4363,-1423,3195,-339,4
-5696,-510,3089,-1404,3046,-310,4
-5696,-510,3089,-1404,3046,-310,4
-5781,-879,2159,-1255,2840,-237,4
-6234,-1044,1373,-1035,2618,-130,4
-6610,-1032,301,-788,2417,-51,4
-6817,-872,-777,-527,2159,-20,4
-7066,-769,-1442,-301,1770,-8,4
-7258,-543,-1763,-133,1258,-3,4
-7289,-442,-1976,-52,674,-15,4
-7440,-379,-2209,-60,53,-50,4
-7214,-699,-4144,-89,-618,-67,4
-7214,-699,-4144,16,-1474,-28,4
-6947,-760,-6969,16,-1474,-28,4
-6781,-1233,-9156,356,-2665,7,4
-5120,-778,-9962,849,-4272,97,4
-2384,-447,-7801,1292,-6097,318,4
502,229,-4833,1815,-7766,515,4
2721,1424,661,2480,-8884,660,4
3320,1149,5547,3089,-9429,800,4
3732,1476,14055,3707,-9527,1037,4
569,2627,25241,3981,-8434,1147,4
569,2627,25241,3735,-6057,924,4
-3705,5917,32392,3735,-6057,924,4
-3879,8605,-32504,2844,-3081,323,4
-2024,7637,26623,1288,-544,-352,4
-2039,2874,18303,-194,341,-673,4
-1574,-814,14210,-948,-208,-540,4
-1958,-2244,13844,-1068,-939,-167,4
-2538,-1042,14737,-840,-1160,212,4
-3749,916,14392,-660,-854,375,4
-4537,2060,12686,-767,-459,340,4
-4537,2060,11428,-1006,-238,229,4
-4599,1646,11428,-1006,-238,229,4
-4187,807,11020,-1139,-84,114,4
-3729,232,10750,-1134,136,39,4
-7264,-1071,4359,-466,1992,15,4
-7396,-1052,3589,-558,1906,13,4
-7526,-1093,2386,-591,1788,20,4
-7526,-1093,2386,-540,1568,39,4
-7607,-1061,1491,-540,1568,39,4
-7767,-764,1663,-428,1281,60,4
-7951,-733,1677,-295,1034,47,4
-7932,-576,1593,-169,839,-2,4
-7951,-491,1456,-91,632,-53,4
-7893,-607,1280,-79,388,-90,4
-7847,-729,1101,-104,115,-113,4
-7837,-1095,204,-118,-177,-111,4
-7641,-1426,-428,-70,-535,-75,4
-7368,-1433,-605,31,-956,-9,4
-7368,-1433,-605,31,-956,-9,4
-7363,-1484,-1100,164,-1384,58,4
-7209,-1435,-1860,337,-1880,110,4
-6583,-1326,-3105,540,-2489,149,4
-5816,-1008,-4595,809,-3246,221,4
-5051,-326,-5458,1128,-4202,296,4
-3249,-174,-5288,1445,-5307,339,4
-1777,1042,-3242,1758,-6486,415,4
-235,1412,550,2023,-7560,457,4
1061,775,3653,2188,-8306,552,4
1061,775,3653,2188,-8306,552,4
1664,1429,8096,2346,-8615,661,4
1725,-3,14706,2555,-8381,775,4
-1003,678,22339,2500,-7391,919,4
-2935,3312,27961,2180,-5638,736,4
