aX,aY,aZ,gX,gY,gZ,target
-3833,-171,9509,16,9,-42,2
-4055,236,9592,28,30,-95,2
-4140,421,9613,28,46,-189,2
-4140,421,9613,28,76,-320,2
-4158,830,9799,28,76,-320,2
-4457,943,9522,28,122,-477,2
-4308,703,9223,46,141,-638,2
-4159,808,9132,76,129,-772,2
-4268,1627,9293,116,103,-917,2
-5030,3991,10380,161,124,-1209,2
-6202,7144,11525,97,280,-1811,2
-7100,8267,11172,-151,494,-2750,2
-6137,6507,10039,-371,634,-3824,2
-6137,6507,10039,-447,662,-4621,2
-4126,3638,9126,-447,662,-4621,2
-2947,770,7624,-286,676,-4954,2
-2136,-1105,7154,-6,538,-4930,2
-1795,-2394,7576,321,354,-4704,2
-2525,-1795,8522,569,321,-4337,2
-2848,-494,8939,667,307,-4150,2
-2709,-340,9785,632,298,-4179,2
-1966,-926,10437,527,366,-4247,2
-1198,-2441,10285,406,492,-4202,2
-1198,-2441,9806,356,602,-4001,2
-1058,-4231,9806,356,602,-4001,2
-814,-5759,9384,362,615,-3686,2
-520,-6677,9315,357,541,-3218,2
-815,-6376,9298,310,414,-2674,2
-1234,-5589,9150,210,261,-2225,2
-1238,-5150,9084,88,138,-1904,2
-1345,-4725,9123,1,54,-1677,2
-1306,-4651,9114,-42,23,-1510,2
-1305,-4746,8930,-29,56,-1354,2
-1341,-4924,8763,49,122,-1201,2
-1341,-4924,8763,49,122,-1201,2
-1517,-5018,8694,185,188,-1042,2
-1702,-4998,8861,290,223,-882,2
-1875,-5038,8878,277,229,-728,2
-1905,-4993,8769,175,188,-569,2
-1891,-4969,8550,47,105,-405,2
-1941,-4788,8305,-42,-6,-246,2
-2002,-4561,8367,-89,-97,-126,2
-1946,-4401,8500,-103,-131,-33,2
-2103,-4321,8610,-91,-129,40,2
-2103,-4321,8610,-91,-129,40,2
-2160,-4259,8650,-66,-111,90,2
-2318,-4201,8626,-37,-92,139,2
-2321,-4307,8504,-9,-76,194,2
-2563,-3967,8518,-16,-90,265,2
-2690,-3215,9135,-136,-274,574,2
-2928,-2807,9312,-211,-302,547,2
-2928,-2807,9312,-211,-302,547,2
-2792,-3309,9247,-288,-287,495,2
-2651,-4115,9236,-280,-232,517,2
-2610,-4594,8968,-204,-161,619,2
-2632,-4401,8851,-128,-136,750,2
-2476,-3996,8889,-136,-168,879,2
-2644,-3991,8874,-176,-198,1002,2
-2701,-4128,8779,-191,-236,1100,2
-2676,-3930,8712,-181,-282,1183,2
-2500,-3688,9001,-171,-325,1258,2
-2500,-3688,9001,-171,-325,1258,2
-2282,-3882,9226,-227,-369,1354,2
-2067,-4331,9304,-323,-395,1504,2
-1747,-4029,9732,-345,-372,1697,2
-2395,-2508,9726,-339,-323,1832,2
-3286,-1354,9649,-390,-306,1781,2
-3588,-1232,9517,-431,-282,1576,2
-3232,-1933,9397,-349,-199,1345,2
-3048,-2641,9308,-188,-65,1223,2
-3030,-3249,9024,-91,39,1224,2
-3030,-3249,9024,-91,39,1224,2
-2937,-3797,8660,-57,60,1315,2
-2913,-4199,8438,-63,17,1482,2
-2662,-4326,8681,-164,-67,1707,2
-2762,-4176,8426,-248,-158,1938,2
-2690,-3509,8646,-280,-246,2108,2
-2498,-2776,9125,-298,-286,2204,2
-2792,-2037,9476,-346,-298,2232,2
-3200,-1550,9726,-408,-310,2153,2
-3498,-1467,9724,-401,-282,1990,2
-3644,-1680,9488,-328,-210,1805,2
-3644,-1680,9488,-328,-210,1805,2
-3756,-2009,9058,-210,-125,1651,2
-3705,-2271,8633,-62,-76,1549,2
-3537,-2292,8530,50,-86,1502,2
-3570,-2310,8394,87,-130,1511,2
-3579,-2221,8354,86,-197,1533,2
-3628,-2065,8538,62,-270,1556,2
-3678,-1771,8785,28,-326,1569,2
-3804,-1531,8964,-28,-378,1555,2
-3804,-1531,8964,-86,-416,1522,2
-3787,-1523,9081,-86,-416,1522,2
-3690,-1361,9218,-111,-419,1488,2
-3716,-652,9278,12,-47,-9,2
-3682,-677,9418,8,-48,-13,2
-3690,-739,9527,3,-42,-7,2
-3671,-770,9515,1,-31,-6,2
-3615,-729,9471,0,-17,6,2
-3615,-729,9471,0,-17,6,2
-3711,-705,9439,-1,-6,23,2
-3760,-567,9404,1,-3,29,2
-3838,-443,9322,-6,-7,3,2
-3806,-275,9402,44,7,-43,2
-3925,13,9462,47,21,-70,2
-3925,13,9462,47,21,-70,2
-4021,522,9667,39,34,-139,2
-4290,911,9747,15,50,-255,2
-4426,1456,9883,7,79,-422,2
-4571,1375,9632,4,126,-635,2
-4158,1537,9841,42,180,-836,2
-4686,2275,9940,65,251,-1048,2
-5222,2557,9428,83,281,-1348,2
-4944,3040,9455,125,280,-1743,2
-5621,4691,9582,144,293,-2222,2
-5621,4691,9582,144,293,-2222,2
-6023,5959,9474,23,244,-2886,2
-5032,6104,10232,-181,224,-3646,2
-4590,5005,9930,-360,339,-4350,2
-3177,2219,8508,-394,442,-4838,2
-2533,372,7832,-138,475,-5039,2
-1497,-916,8222,207,423,-5026,2
-1625,-1872,8725,453,417,-4830,2
-1895,-1276,9854,557,454,-4575,2
-2373,-577,10271,468,513,-4454,2
-2373,-577,10271,468,513,-4454,2
-2105,-1164,10212,329,535,-4481,2
-1275,-2787,10040,191,568,-4460,2
-698,-4874,9536,146,610,-4255,2
-279,-6431,9290,160,634,-3851,2
-379,-7485,8890,153,574,-3299,2
-521,-7677,8773,135,430,-2687,2
-787,-7063,8700,92,265,-2113,2
-1214,-5635,8725,25,95,-1694,2
-1310,-4516,8763,-63,-33,-1466,2
-1310,-4516,8763,-63,-33,-1466,2
-1265,-4363,8635,-131,-90,-1357,2
-1080,-4861,8652,-106,-89,-1268,2
-911,-5291,8791,-8,-20,-1119,2
-1222,-5613,8794,68,59,-922,2
-1418,-5735,8672,87,76,-725,2
-1264,-6028,8701,80,59,-516,2
-1192,-5901,8687,48,47,-276,2
-1465,-5274,8420,-15,11,-56,2
-1735,-4269,8317,-40,-57,59,2
-1735,-4269,8317,-40,-57,67,2
-1983,-3628,8367,-53,-121,67,2
-2043,-3687,8662,-72,-166,18,2
-1987,-4317,8702,-44,-129,-20,2
-1964,-4838,8681,13,-67,0,2
-2011,-5028,8557,45,-37,84,2
-2015,-4813,8413,40,-46,206,2
-2318,-4402,8360,-33,-105,313,2
-2475,-3791,8398,-96,-199,333,2
-2372,-3790,8654,-123,-244,326,2
-2372,-3790,8654,-125,-259,336,2
-2421,-4076,8749,-125,-259,336,2
-2449,-4303,8796,-103,-267,368,2
-2575,-4256,8944,-80,-278,412,2
-2422,-4443,8868,-84,-299,467,2
-2360,-4810,8782,-83,-296,557,2
-2254,-4912,8513,-62,-293,671,2
-1904,-4890,8801,-57,-313,816,2
-1797,-4368,9188,-76,-336,990,2
-2210,-3924,9280,-141,-359,1130,2
-2210,-3924,9280,-200,-401,1183,2
-2275,-3732,9347,-200,-401,1183,2
-2291,-3708,9428,-219,-400,1204,2
-2160,-3738,9574,-207,-372,1246,2
-2167,-3958,9477,-193,-335,1325,2
-2124,-4321,9320,-169,-288,1434,2
-1690,-4335,9499,-146,-200,1599,2
-1901,-4350,9336,-180,-103,1817,2
-2118,-4208,9099,-217,-62,2025,2
-2209,-3556,9087,-255,-94,2176,2
-2209,-3556,9901,-357,-166,2241,2
-2254,-2444,9901,-357,-166,2241,2
-2483,-1969,10145,-560,-200,2232,2
-2877,-1759,9871,-684,-204,2144,2
-2992,-2078,9616,-692,-160,1998,2
-3207,-2636,9146,-560,-100,1861,2
-3303,-3072,8791,-351,-29,1808,2
-3400,-3248,8172,-142,26,1796,2
-3345,-3121,7946,10,-17,1795,2
-3138,-2697,8318,53,-125,1814,2
-3206,-2319,8612,0,-219,1855,2
-3206,-2319,8612,0,-219,1855,2
-3442,-1965,8895,-89,-281,1845,2
-3555,-1715,9087,-161,-291,1780,2
-3602,-1567,9176,-193,-273,1690,2
-3645,-1499,9267,-178,-241,1577,2
-3712,-1628,9085,-135,-215,1463,2
-3712,-1706,9111,-61,-190,1362,2
-3751,-1706,9079,19,-148,1277,2
-3802,-1707,8952,77,-121,1207,2
-3698,-1928,8835,102,-119,1167,2
-3698,-1928,8835,102,-119,1167,2
-3652,-2132,8762,130,-136,1165,2
-3615,-937,9369,-3,-5,17,2
-3601,-857,9244,-2,-6,21,2
-3597,-796,9253,0,-6,23,2
-3663,-690,9245,7,-10,23,2
-3675,-638,9323,10,-12,10,2
-3680,-629,9324,10,-9,-7,2
-3652,-671,9315,8,-14,-21,2
-3616,-703,9451,11,-17,-31,2
-3681,-705,9462,23,-10,-32,2
-3681,-571,9538,25,-6,-36,2
-3681,-571,9538,25,-6,-36,2
-3706,-439,9613,10,0,-53,2
-3772,-245,9698,-13,14,-80,2
-3949,215,9803,-23,39,-138,2
-4144,604,9647,-32,68,-252,2
-4414,1125,9609,-7,98,-437,2
-4436,1044,9390,37,119,-660,2
-4189,646,9550,135,135,-852,2
-3974,839,9684,244,197,-1001,2
-4412,1782,9973,308,259,-1162,2
-4412,1782,9973,308,259,-1162,2
-5077,3044,10377,278,312,-1474,2
-5294,4110,10668,223,389,-1949,2
-5510,4470,10705,186,538,-2545,2
-5057,4618,10311,145,696,-3203,2
-4511,3531,9510,56,763,-3788,2
-3439,1548,8651,-31,706,-4142,2
-2762,64,8097,53,641,-4222,2
-2926,-788,7695,166,563,-4160,2
-2932,-1050,7680,307,444,-4112,2
-2932,-1050,7680,376,348,-4018,2
-2683,-990,8429,376,348,-4018,2
-2469,-859,9321,389,317,-3930,2
-2501,-820,9844,360,343,-3910,2
-1971,-1494,10109,302,411,-3931,2
-1628,-2132,10114,249,502,-3916,2
-1566,-3158,9458,150,541,-3814,2
-1208,-4587,9079,84,468,-3634,2
-1030,-5705,8919,54,359,-3304,2
-1125,-5968,8964,50,235,-2896,2
-1125,-5968,8964,31,152,-2484,2
-1184,-6034,8959,31,152,-2484,2
-1420,-5435,8927,43,125,-2147,2
-1414,-4890,8870,59,113,-1907,2
-1435,-4834,8804,48,95,-1720,2
-1485,-4614,8746,48,81,-1563,2
-1548,-4698,8779,43,56,-1426,2
-1562,-4983,8824,12,23,-1291,2
-1444,-5481,8774,-30,0,-1133,2
-1432,-5800,8824,-34,3,-936,2
-1432,-5800,8691,-58,1,-705,2
-1322,-5789,8691,-58,1,-705,2
-1313,-5703,8731,-85,-10,-470,2
-1440,-5241,8879,-91,-3,-273,2
-1642,-4716,8683,-89,18,-128,2
-1903,-4378,8495,-69,15,-60,2
-2000,-4363,8455,-28,-12,-37,2
-1977,-4675,8507,-9,-39,-10,2
-2051,-4941,8377,-29,-66,48,2
-1957,-4990,8286,-66,-124,141,2
-2051,-4733,8254,-83,-178,249,2
-2051,-4733,8254,-83,-178,249,2
-2297,-4255,8471,-105,-229,326,2
-2388,-3786,8751,-131,-266,350,2
-2496,-3590,8843,-157,-284,335,2
-2450,-3741,8956,-154,-285,309,2
-2493,-4021,9005,-125,-251,312,2
-2383,-4202,9077,-78,-204,348,2
-2489,-4128,8932,-52,-174,410,2
-2585,-4165,8779,-51,-188,470,2
-2757,-3944,8535,-62,-222,527,2
-2757,-3944,8535,-62,-222,527,2
-2851,-3826,8441,-104,-291,547,2
-2292,-4199,8806,-105,-426,612,2
-2372,-3270,9525,48,-305,902,2
-2431,-3010,9708,22,-255,912,2
-2404,-3206,9680,-38,-212,919,2
-2404,-3206,9680,-38,-212,919,2
-2368,-3862,9584,-84,-163,966,2
-2110,-4426,9614,-124,-122,1080,2
-1859,-4804,9346,-180,-69,1276,2
-1825,-5099,9183,-214,-21,1522,2
-1677,-5003,9196,-232,9,1798,2
-1755,-4436,9132,-257,35,2051,2
-2006,-3661,9358,-308,33,2229,2
-2234,-3213,9314,-415,17,2324,2
-2270,-3036,9134,-474,4,2350,2
-2270,-3036,9134,-474,4,2350,2
-2414,-2679,9396,-472,13,2324,2
-2624,-2340,9578,-451,65,2288,2
-3278,-2220,9419,-406,149,2191,2
-3707,-2315,8900,-345,211,2064,2
-3909,-2338,8622,-234,213,1932,2
-4051,-2336,8389,-149,133,1795,2
-3879,-2541,8188,-116,15,1695,2
-3680,-2425,8559,-103,-81,1645,2
-3742,-2041,8825,-119,-124,1610,2
-3742,-2041,8825,-119,-124,1610,2
-4004,-1674,8807,-185,-157,1549,2
-4146,-1289,9104,-249,-185,1439,2
-4217,-1209,9097,-278,-181,1296,2
-4275,-1408,8831,-257,-163,1150,2
-4241,-1665,8628,-191,-142,1018,2
-4092,-1836,8560,-102,-129,924,2
-3651,-553,9358,22,9,-39,2
-3754,-376,9393,23,10,-61,2
-3743,-326,9391,21,6,-103,2
-3779,-171,9519,27,7,-152,2
-3847,114,9664,36,26,-219,2
-4107,440,9647,36,58,-320,2
-4115,409,9436,38,83,-472,2
-3993,266,9233,61,82,-617,2
-3993,266,9233,61,82,-617,2
-3944,445,9303,87,65,-745,2
-4089,412,9214,128,37,-876,2
-3994,1328,9546,171,31,-1048,2
-4798,2574,9895,151,61,-1322,2
-5109,3535,9702,55,98,-1762,2
-5090,3760,9693,-84,110,-2298,2
-4691,3172,9501,-230,124,-2820,2
-4202,2085,9132,-266,147,-3251,2
-3315,1663,9247,-202,152,-3534,2
-3315,1663,9247,-202,152,-3534,2
-3584,2038,9665,-146,199,-3756,2
-3451,1621,9249,-100,222,-3991,2
-2998,1030,9491,4,279,-4204,2
-2467,37,9809,134,406,-4353,2
-2129,-1362,9716,229,513,-4363,2
-1658,-2147,9835,294,565,-4238,2
-1293,-2912,9716,316,594,-4074,2
-1168,-3404,9981,318,591,-3849,2
-1030,-3873,10193,271,593,-3563,2
-1030,-3873,10193,202,618,-3254,2
-990,-4429,10010,202,618,-3254,2
-971,-4536,9884,167,630,-2956,2
-1325,-4298,9762,124,588,-2699,2
-1289,-4777,9262,86,531,-2499,2
-1225,-5393,9018,95,500,-2303,2
-951,-5513,9035,145,468,-2060,2
-1086,-5665,8878,172,439,-1766,2
-1207,-5747,8784,194,425,-1475,2
-1464,-5331,8532,193,402,-1217,2
-1464,-5331,8532,193,402,-1217,2
-1756,-4285,8437,141,305,-1031,2
-1846,-3908,8414,39,158,-926,2
-1984,-4108,8522,-28,58,-875,2
-2082,-4658,8451,-5,47,-857,2
-1676,-5071,8390,40,60,-775,2
-1616,-4978,8374,60,38,-619,2
-1600,-4869,8426,31,-15,-447,2
-1598,-5005,8419,-29,-60,-277,2
-1730,-4922,8452,-80,-83,-127,2
-1730,-4922,8452,-80,-83,-127,2
-1780,-4804,8411,-88,-97,-3,2
-1776,-4363,8518,-73,-114,102,2
-2086,-3779,8608,-70,-148,160,2
-2325,-3401,8427,-66,-172,150,2
-2470,-3285,8589,-45,-217,94,2
-2358,-3680,8849,-14,-232,47,2
-2304,-4138,9169,6,-220,53,2
-2224,-4232,9182,-5,-177,119,2
-2459,-4146,8969,-11,-169,182,2
-2459,-4146,8969,-11,-169,182,2
-2236,-4046,9068,-36,-185,248,2
-2330,-4108,9054,-91,-221,329,2
-2133,-4347,9048,-142,-252,422,2
-2043,-4727,8964,-163,-266,546,2
-1885,-4977,8958,-149,-266,704,2
-2006,-4597,8740,-103,-263,877,2
-2353,-3466,8736,-48,-307,974,2
-2530,-2726,8836,-17,-375,948,2
-2524,-3044,8991,-26,-415,877,2
-2524,-3044,8991,-28,-431,844,2
-2307,-3308,9139,-28,-431,844,2
-2133,-4085,9294,-23,-401,880,2
-1722,-4764,9262,-32,-346,1026,2
-1611,-5156,9208,-73,-310,1277,2
-1363,-5547,9419,-128,-288,1587,2
-946,-5221,9394,-177,-247,1955,2
-1138,-4534,9580,-277,-172,2306,2
-1513,-4049,9276,-308,-100,2529,2
-1746,-3150,9572,-281,-69,2635,2
-1746,-3150,9572,-306,-103,2633,2
-2510,-2050,9337,-306,-103,2633,2
-3072,-1179,9327,-373,-255,2478,2
-3233,-999,9546,-460,-430,2208,2
-3306,-1429,9235,-447,-507,1923,2
-3189,-1911,9000,-295,-470,1693,2
-2878,-2507,8834,-90,-358,1572,2
-2819,-2999,8688,66,-240,1594,2
-3046,-3111,8494,144,-200,1687,2
-2780,-3139,8797,149,-224,1796,2
-2780,-3139,9163,95,-238,1921,2
-2597,-3004,9163,95,-238,1921,2
-2646,-2543,9481,0,-239,2034,2
-2634,-2114,9798,-114,-230,2100,2
-2730,-1741,10097,-186,-199,2108,2
-3089,-1178,10242,-195,-118,2040,2
-3464,-948,10029,-174,-20,1901,2
-3763,-999,9643,-136,48,1717,2
-3929,-1271,9241,-61,70,1517,2
-3738,-1395,8994,20,44,1350,2
-3561,-1660,8781,50,-8,1260,2
-3561,-1660,8781,48,-78,1236,2
-3567,-1853,8601,48,-78,1236,2
-3518,-1901,8593,48,-145,1252,2
-3483,-1830,8717,47,-200,1285,2
-3410,-1744,8934,28,-233,1320,2
-3586,-717,9499,18,0,-12,2
-3586,-717,9499,18,0,-12,2
-3610,-672,9518,26,10,-14,2
-3619,-646,9467,30,21,-17,2
-3682,-512,9399,25,24,-21,2
-3733,-260,9407,12,21,-42,2
-3836,39,9388,-1,27,-86,2
-4024,380,9444,-7,38,-157,2
-4181,516,9256,-7,52,-274,2
-4000,351,9231,24,66,-412,2
-4046,344,9308,75,94,-535,2
-4046,344,9308,75,94,-535,2
-4097,361,9302,111,102,-657,2
-4053,1667,9964,131,102,-821,2
-5146,3628,10443,58,122,-1150,2
-5475,4223,10277,-80,169,-1681,2
-5266,4260,9604,-207,221,-2294,2
-5322,3991,9190,-263,240,-2910,2
-4594,3535,9121,-288,193,-3468,2
-3633,2382,9247,-368,134,-3880,2
-3292,837,9025,-345,164,-4120,2
-3292,837,9025,-345,164,-4120,2
-3158,342,8633,-167,257,-4230,2
-2755,-388,8388,81,291,-4290,2
-2316,-880,9043,293,323,-4256,2
-2321,-623,9462,409,361,-4194,2
-2267,-65,10095,419,380,-4199,2
-2287,76,10529,318,420,-4302,2
-1887,-982,10303,152,478,-4444,2
-964,-2757,9931,66,508,-4475,2
-106,-4559,10098,22,554,-4257,2
-106,-4559,10098,22,554,-4257,2
-25,-5911,9304,37,593,-3787,2
-794,-5935,8886,111,541,-3307,2
-872,-6003,8962,186,433,-2921,2
-847,-5526,9243,205,343,-2604,2
-770,-5426,9378,139,290,-2317,2
-659,-5704,9158,51,263,-2043,2
-373,-5779,9195,0,259,-1751,2
-709,-5728,8614,-35,235,-1446,2
-790,-5626,8489,-7,166,-1179,2
-790,-5626,8489,-7,130,-963,2
-1040,-5438,8598,57,130,-963,2
-976,-5169,8650,63,83,-775,2
-930,-4944,8870,-14,62,-587,2
-1178,-5185,8547,-67,96,-429,2
-1532,-5139,8135,-19,138,-332,2
-1404,-5113,8196,-42,100,-248,2
-1203,-5133,8103,-78,10,-147,2
-1333,-5052,8238,-99,-83,-18,2
-1471,-4969,8449,-98,-139,87,2
-1471,-4969,8449,-98,-162,174,2
-1539,-5040,8409,-98,-162,174,2
-1545,-4863,8349,-110,-213,257,2
-1500,-4426,8419,-80,-260,342,2
-1889,-3891,8733,-18,-270,396,2
-2251,-3376,8964,-5,-251,365,2
-2244,-3554,8946,-35,-239,306,2
-2232,-4010,8925,-62,-248,276,2
-2166,-4511,8793,-72,-267,303,2
-2298,-4765,8518,-54,-295,363,2
-2298,-4765,8518,-36,-337,446,2
-1977,-5201,8591,-36,-337,446,2
-1598,-5261,8835,-9,-362,605,2
-1567,-4749,9014,-17,-397,811,2
-1707,-4155,9109,-51,-434,982,2
-2066,-3527,9192,-63,-476,1053,2
-2133,-3288,9270,-77,-499,1058,2
-1994,-3270,9730,-67,-488,1018,2
-1895,-3585,9883,-81,-396,1016,2
-1951,-4040,9667,-97,-299,1079,2
-1836,-4040,9428,-107,-257,1197,2
-1836,-4175,9428,-107,-257,1197,2
-2116,-3979,9208,-142,-290,1335,2
-2031,-4063,9215,-202,-368,1439,2
-1712,-4011,9536,-232,-384,1556,2
-1927,-3964,9281,-320,-365,1680,2
-2285,-3084,8778,-223,-377,1716,2
-2152,-2182,9431,-95,-363,1653,2
-2190,-2037,9680,-91,-324,1610,2
-2027,-2384,9988,-113,-223,1586,2
-2361,-3168,9669,-105,-45,1596,2
-2361,-3168,9669,-105,-45,1596,2
-2944,-3306,8455,17,70,1649,2
-1759,-3213,9214,-222,-364,1913,2
-1759,-3213,9214,-222,-364,1913,2
-2203,-3047,9391,-204,-306,2032,2
-2474,-2866,9602,-136,-212,2067,2
-2641,-2691,9720,-89,-107,2043,2
-2641,-2691,9720,-89,-107,2043,2
-2770,-2651,9547,-64,-28,1998,2
-2884,-2592,9281,-38,-22,1955,2
-2763,-2654,9013,-13,-58,1929,2
-2752,-2614,8959,26,-91,1919,2
-2824,-2270,9035,69,-105,1913,2
-3096,-2078,9060,77,-123,1896,2
-3293,-1928,9121,65,-155,1850,2
-3119,-1759,9323,77,-164,1773,2
-3351,-1724,9153,88,-155,1703,2
-3351,-1724,9153,88,-155,1703,2
-3753,-798,9200,100,-130,1277,2
-3753,-798,9200,100,-130,1277,2
-3771,-764,9270,127,-112,1138,2
-3775,-809,9237,147,-83,1017,2
-3497,-863,9450,1,-6,7,2
-3524,-825,9427,6,-2,23,2
-3550,-686,9369,8,-1,29,2
-3608,-637,9428,3,-16,25,2
-3608,-605,9562,2,-21,13,2
-3614,-513,9561,17,-2,-1,2
-3649,-366,9607,20,18,-18,2
-3649,-366,9509,13,29,-48,2
-3890,253,9448,7,29,-107,2
-4381,1899,9631,-47,95,-1229,2
-4040,1215,9500,-28,157,-1452,2
-4316,1597,9067,-9,170,-1605,2
-5164,4086,9603,-1,78,-1947,2
-5844,5631,10055,-116,46,-2547,2
-5844,5631,10055,-116,46,-2547,2
-5058,5071,10345,-256,145,-3287,2
-4441,3527,9969,-283,353,-3940,2
-3280,1971,9154,-257,448,-4367,2
-2551,-84,8689,-144,416,-4540,2
-1533,-763,9089,78,417,-4470,2
-2496,391,9716,246,470,-4365,2
-2579,835,9933,253,513,-4422,2
-2236,480,10153,227,558,-4593,2
-1521,-733,10213,218,653,-4726,2
-1521,-733,10213,218,653,-4726,2
-770,-2506,10073,262,766,-4717,2
-707,-4120,9474,293,821,-4492,2
-624,-5600,9004,290,744,-4174,2
-247,-6769,8894,241,596,-3718,2
-576,-6648,8701,184,412,-3169,2
-831,-5942,8703,91,197,-2696,2
-714,-5694,8762,0,37,-2334,2
-693,-5429,8840,-1,-22,-2043,2
-669,-5196,8953,40,17,-1791,2
-669,-5196,8953,40,17,-1791,2
-762,-5240,8800,51,65,-1568,2
-667,-5253,8695,63,80,-1354,2
-923,-5289,8542,80,66,-1136,2
-966,-5286,8545,100,40,-954,2
-801,-5130,8563,110,30,-778,2
-961,-4650,8708,99,16,-609,2
-1361,-4406,8624,41,-2,-492,2
-1386,-4621,8577,-8,-42,-431,2
-1168,-5136,8687,-37,-78,-358,2
-1168,-5136,8687,-37,-78,-358,2
-1129,-5694,8571,-38,-90,-222,2
-1140,-5361,8669,-22,-109,-58,2
-1354,-4578,8748,-18,-156,78,2
-1668,-3812,8880,-51,-194,116,2
-1710,-3896,8834,-91,-213,97,2
-1692,-4411,8819,-62,-202,94,2
-1756,-4798,8951,7,-174,125,2
-1556,-4829,9136,40,-147,220,2
-1807,-4297,9286,15,-144,331,2
-1807,-4297,9286,15,-144,331,2
-2086,-3857,9243,-54,-158,389,2
-2202,-3719,9154,-104,-176,388,2
-2063,-3876,9227,-114,-165,383,2
-2030,-4211,9047,-118,-145,409,2
-2009,-4675,8843,-126,-160,482,2
-1862,-5059,8691,-111,-193,595,2
-1818,-5279,8551,-77,-227,748,2
-1720,-5079,8435,-51,-291,916,2
-1689,-4649,8573,-32,-367,1070,2
-1689,-4649,8573,-32,-434,1186,2
-1663,-4285,8730,-28,-434,1186,2
-1439,-3635,9196,-21,-479,1262,2
-1484,-3203,9836,-78,-470,1335,2
-1685,-3053,10122,-202,-426,1378,2
-1542,-3285,10230,-326,-349,1415,2
-1550,-3450,10207,-400,-232,1503,2
-1996,-3524,9879,-412,-105,1595,2
-2187,-3638,9525,-386,-20,1650,2
-2147,-4021,9123,-346,22,1702,2
-2147,-4021,9123,-354,37,1808,2
-1866,-4229,9184,-354,37,1808,2
-1783,-4734,8531,-388,10,1983,2
-1643,-4319,8575,-355,-43,2190,2
-1890,-3585,9047,-360,-95,2359,2
-2294,-2976,9069,-445,-170,2440,2
-2740,-2434,9107,-524,-273,2406,2
-2830,-2017,9347,-520,-362,2271,2
-2946,-1703,9363,-456,-371,2066,2
-2939,-1817,9340,-336,-323,1857,2
-2939,-1817,9340,-181,-222,1687,2
-2993,-2151,9205,-181,-222,1687,2
-3081,-2506,8961,-25,-117,1580,2
-3133,-2781,8626,99,-64,1540,2
-2999,-3182,8383,173,-67,1575,2
-2927,-3584,8164,220,-103,1678,2
-2733,-3860,8139,272,-160,1858,2
-2518,-3677,8419,320,-209,2072,2
-2340,-2514,9395,321,-201,2259,2
-3177,-1641,9848,174,-170,2346,2
-3498,-1641,10141,-29,-182,2259,2
-3498,-330,10141,-29,-182,2259,2
-4057,-111,9879,-217,-202,2007,2
-4258,-262,9637,-285,-224,1694,2
-4013,-709,9483,-230,-228,1399,2
-3805,-1211,9274,-123,-194,1191,2
-3742,-1518,8986,-28,-158,1083,2
-3699,-1732,8696,47,-149,1037,2
-3604,-1865,8623,117,-170,1026,2
-3427,-1994,8664,222,-185,1047,2
-4072,527,9662,-5,-9,-156,2
-4048,770,9846,-15,15,-255,2
-4259,1233,10054,-13,67,-391,2
-4432,1696,10230,1,144,-590,2
-4945,3163,10565,17,244,-915,2
-5405,4074,10523,-1,351,-1392,2
-5502,3925,10436,-25,449,-1943,2
-5446,4736,10308,-31,527,-2555,2
-5446,4736,10308,-31,527,-2555,2
-5793,4876,9680,-180,517,-3888,2
-4600,3086,8646,-180,517,-3888,2
-3081,1223,8108,-169,443,-4255,2
-2445,-373,7953,-3,379,-4318,2
-2240,-853,8394,197,350,-4189,2
-2837,-192,9017,233,327,-4059,2
-3150,315,9461,81,300,-4081,2
-2586,147,9821,-105,302,-4207,2
-1891,-830,9801,-210,354,-4296,2
-1891,-830,9801,-177,448,-4323,2
-1740,-1418,9364,-177,448,-4323,2
-1231,-2541,9111,-43,552,-4299,2
-787,-4600,8868,151,665,-4115,2
-703,-6418,8749,348,740,-3736,2
-835,-6923,8645,452,694,-3223,2
-1463,-5978,8542,438,515,-2736,2
-1670,-4582,8788,285,266,-2417,2
-1383,-4218,8779,89,64,-2244,2
-1304,-4363,8740,-38,-38,-2116,2
-1304,-4363,8740,-65,-60,-1981,2
-990,-4984,8727,-65,-60,-1981,2
-910,-5686,8610,-25,-33,-1788,2
-972,-6142,8554,27,-29,-1538,2
-994,-6028,8717,72,-58,-1274,2
-943,-5578,8888,82,-68,-1026,2
-1337,-5008,8829,68,-69,-829,2
-1415,-4594,8898,56,-70,-713,2
-1428,-4585,8888,57,-61,-638,2
-1342,-5077,8977,78,-25,-566,2
-1342,-5077,8801,103,39,-445,2
-1188,-5708,8801,103,39,-445,2
-1223,-5886,8475,106,51,-263,2
-1351,-5794,8280,66,-25,-53,2
-1306,-5558,8294,-20,-145,142,2
-1524,-4728,8446,-66,-219,297,2
-1944,-3704,8660,-78,-276,334,2
-1982,-3451,9024,-94,-304,271,2
-1921,-3869,9097,-114,-259,214,2
-1965,-4326,9085,-95,-202,197,2
-1896,-4590,9002,-50,-154,235,2
-1896,-4590,9002,-50,-154,235,2
-2366,-4547,8522,-69,-296,669,2
-2196,-4347,8522,-69,-296,669,2
-1957,-4127,8779,-75,-352,731,2
-1992,-3739,9133,-98,-384,787,2
-2073,-3400,9339,-115,-370,824,2
-2282,-3328,9504,-127,-324,828,2
-2282,-3328,9504,-127,-324,828,2
-2207,-3728,9534,-130,-252,819,2
